tier,layer,component,perturbation,mean_delta,std_delta
tier_4,21,attn_out,code_switching,-0.006975000000000001,0.03495
tier_4,21,attn_out,standard_translation,0.004625,0.01615
tier_4,21,attn_out,transliteration,-0.0056749999999999995,0.01465
tier_4,21,mlp_out,code_switching,0.011325000000000002,0.04882500000000001
tier_4,21,mlp_out,standard_translation,0.029875,0.045
tier_4,21,mlp_out,transliteration,-0.024375,0.06962499999999999
tier_4,21,residual,code_switching,-0.05090000000000001,0.1375
tier_4,21,residual,standard_translation,0.005224999999999997,0.089
tier_4,21,residual,transliteration,0.030875,0.063325
tier_4,22,attn_out,code_switching,-0.007124999999999999,0.012
tier_4,22,attn_out,standard_translation,0.0045249999999999995,0.0083
tier_4,22,attn_out,transliteration,0.0062,0.00825
tier_4,22,mlp_out,code_switching,-0.0019249999999999996,0.0559
tier_4,22,mlp_out,standard_translation,0.0218,0.03005
tier_4,22,mlp_out,transliteration,-0.0028250000000000007,0.0255
tier_4,22,residual,code_switching,-0.01005,0.07155
tier_4,22,residual,standard_translation,-0.004674999999999999,0.06874999999999999
tier_4,22,residual,transliteration,-0.007575,0.02565
tier_4,23,attn_out,code_switching,0.00375,0.025325
tier_4,23,attn_out,standard_translation,0.0008999999999999995,0.008475
tier_4,23,attn_out,transliteration,0.0013750000000000001,0.005
tier_4,23,mlp_out,code_switching,0.002975,0.032875
tier_4,23,mlp_out,standard_translation,-0.00155,0.0142
tier_4,23,mlp_out,transliteration,0.003025,0.005625
tier_4,23,residual,code_switching,-0.0075,0.058449999999999995
tier_4,23,residual,standard_translation,0.009774999999999999,0.07175000000000001
tier_4,23,residual,transliteration,-0.006325,0.017724999999999998
tier_4,24,attn_out,code_switching,0.005175,0.004975
tier_4,24,attn_out,standard_translation,0.002325,0.006025
tier_4,24,attn_out,transliteration,0.00022499999999999989,0.00355
tier_4,24,mlp_out,code_switching,0.0010999999999999994,0.0217
tier_4,24,mlp_out,standard_translation,-0.0010500000000000004,0.022625
tier_4,24,mlp_out,transliteration,-0.010100000000000001,0.012875000000000001
tier_4,24,residual,code_switching,0.0036,0.054775000000000004
tier_4,24,residual,standard_translation,0.014775,0.0633
tier_4,24,residual,transliteration,-0.0062,0.015025
tier_4,25,attn_out,code_switching,-0.0011250000000000001,0.004025
tier_4,25,attn_out,standard_translation,0.00010000000000000005,0.0044
tier_4,25,attn_out,transliteration,0.0007999999999999999,0.0022500000000000003
tier_4,25,mlp_out,code_switching,0.00375,0.0106
tier_4,25,mlp_out,standard_translation,0.002075,0.0082
tier_4,25,mlp_out,transliteration,-0.001425,0.0039000000000000003
tier_4,25,residual,code_switching,-0.011575,0.06365
tier_4,25,residual,standard_translation,0.014599999999999998,0.04335
tier_4,25,residual,transliteration,-0.00375,0.006075
tier_4,26,attn_out,code_switching,0.0018499999999999999,0.0072250000000000005
tier_4,26,attn_out,standard_translation,-0.0001749999999999998,0.00325
tier_4,26,attn_out,transliteration,2.500000000000001e-05,0.0015249999999999999
tier_4,26,mlp_out,code_switching,0.0047,0.01005
tier_4,26,mlp_out,standard_translation,-0.002475,0.00665
tier_4,26,mlp_out,transliteration,-0.00115,0.002775
tier_4,26,residual,code_switching,-0.018375,0.05345
tier_4,26,residual,standard_translation,0.00405,0.026725
tier_4,26,residual,transliteration,-0.005124999999999999,0.007075
tier_4,27,attn_out,code_switching,0.0,0.0
tier_4,27,attn_out,standard_translation,0.0,0.0
tier_4,27,attn_out,transliteration,0.0,0.0
tier_4,27,mlp_out,code_switching,0.0,0.0
tier_4,27,mlp_out,standard_translation,0.0,0.0
tier_4,27,mlp_out,transliteration,0.0,0.0
tier_4,27,residual,code_switching,0.0,0.0
tier_4,27,residual,standard_translation,0.0,0.0
tier_4,27,residual,transliteration,0.0,0.0
