tier,layer,component,perturbation,mean_restoration,std_restoration
tier_2,24,attn_out,code_switching,0.0007999999999999999,0.0026249999999999997
tier_2,24,attn_out,standard_translation,-0.0020499999999999997,0.00545
tier_2,24,attn_out,transliteration,-0.001725,0.0014999999999999998
tier_2,24,mlp_out,code_switching,0.00175,0.004
tier_2,24,mlp_out,standard_translation,-0.003475,0.02425
tier_2,24,mlp_out,transliteration,0.002725,0.002775
tier_2,24,residual,code_switching,0.00725,0.026075
tier_2,24,residual,standard_translation,-0.03135,0.053725
tier_2,24,residual,transliteration,0.016725,0.0113
tier_2,25,attn_out,code_switching,0.000475,0.00165
tier_2,25,attn_out,standard_translation,0.0029499999999999995,0.006325
tier_2,25,attn_out,transliteration,-0.0012499999999999998,0.0011250000000000001
tier_2,25,mlp_out,code_switching,-0.0002999999999999999,0.009049999999999999
tier_2,25,mlp_out,standard_translation,-0.008225,0.013425
tier_2,25,mlp_out,transliteration,0.0022500000000000003,0.0035250000000000004
tier_2,25,residual,code_switching,0.004225,0.0233
tier_2,25,residual,standard_translation,-0.0178,0.04375
tier_2,25,residual,transliteration,0.010374999999999999,0.0043
tier_2,26,attn_out,code_switching,-0.00022499999999999997,0.001375
tier_2,26,attn_out,standard_translation,-0.00245,0.0066500000000000005
tier_2,26,attn_out,transliteration,0.00155,0.00075
tier_2,26,mlp_out,code_switching,0.0007999999999999999,0.002
tier_2,26,mlp_out,standard_translation,0.0015249999999999999,0.009999999999999998
tier_2,26,mlp_out,transliteration,0.000575,0.002175
tier_2,26,residual,code_switching,-0.00335,0.0095
tier_2,26,residual,standard_translation,-0.008299999999999998,0.0347
tier_2,26,residual,transliteration,0.00485,0.003325
tier_2,27,attn_out,code_switching,0.0,0.0
tier_2,27,attn_out,standard_translation,0.0,0.0
tier_2,27,attn_out,transliteration,0.0,0.0
tier_2,27,mlp_out,code_switching,0.0,0.0
tier_2,27,mlp_out,standard_translation,0.0,0.0
tier_2,27,mlp_out,transliteration,0.0,0.0
tier_2,27,residual,code_switching,0.0,0.0
tier_2,27,residual,standard_translation,0.0,0.0
tier_2,27,residual,transliteration,0.0,0.0
tier_3,0,attn_out,code_switching,-0.19587500000000002,0.539475
tier_3,0,attn_out,standard_translation,-0.7064999999999999,1.8328250000000001
tier_3,0,attn_out,transliteration,0.503725,0.889525
tier_3,0,mlp_out,code_switching,-0.23212500000000003,0.8580249999999999
tier_3,0,mlp_out,standard_translation,-0.5841,1.4661499999999998
tier_3,0,mlp_out,transliteration,0.40537500000000004,0.726025
tier_3,0,residual,code_switching,-0.20885,0.565925
tier_3,0,residual,standard_translation,-0.66545,1.7364249999999999
tier_3,0,residual,transliteration,0.5106999999999999,0.898825
tier_3,1,attn_out,code_switching,-0.011175000000000001,0.1867
tier_3,1,attn_out,standard_translation,-0.20804999999999998,0.38222500000000004
tier_3,1,attn_out,transliteration,-0.029825,0.055675
tier_3,1,mlp_out,code_switching,-0.359775,0.817475
tier_3,1,mlp_out,standard_translation,0.315675,0.647575
tier_3,1,mlp_out,transliteration,0.162875,0.265025
tier_3,1,residual,code_switching,-0.11622500000000001,0.70475
tier_3,1,residual,standard_translation,-0.40012499999999995,1.241125
tier_3,1,residual,transliteration,0.17482499999999998,0.448375
tier_3,2,attn_out,code_switching,0.018725,0.2071
tier_3,2,attn_out,standard_translation,-0.14225,0.27665
tier_3,2,attn_out,transliteration,0.0004499999999999999,0.06989999999999999
tier_3,2,mlp_out,code_switching,-0.16565,0.54215
tier_3,2,mlp_out,standard_translation,0.626025,1.3184
tier_3,2,mlp_out,transliteration,0.12737500000000002,0.269175
tier_3,2,residual,code_switching,-0.170625,0.9133499999999999
tier_3,2,residual,standard_translation,-0.9850749999999999,2.337125
tier_3,2,residual,transliteration,0.202025,0.4853
tier_3,3,attn_out,code_switching,0.1373,0.2953
tier_3,3,attn_out,standard_translation,0.34785,0.741675
tier_3,3,attn_out,transliteration,-0.0128,0.0711
tier_3,3,mlp_out,code_switching,-0.09659999999999999,0.209975
tier_3,3,mlp_out,standard_translation,0.205225,0.44587499999999997
tier_3,3,mlp_out,transliteration,0.18085,0.30795
tier_3,3,residual,code_switching,-0.07725,0.83595
tier_3,3,residual,standard_translation,-2.141575,4.695425
tier_3,3,residual,transliteration,0.126875,0.433175
tier_3,4,attn_out,code_switching,-0.018975000000000002,0.1303
tier_3,4,attn_out,standard_translation,0.5476749999999999,1.132675
tier_3,4,attn_out,transliteration,0.029525000000000003,0.067075
tier_3,4,mlp_out,code_switching,0.002349999999999998,0.1824
tier_3,4,mlp_out,standard_translation,0.52865,1.0757249999999998
tier_3,4,mlp_out,transliteration,0.148975,0.35882499999999995
tier_3,4,residual,code_switching,-0.112125,1.02175
tier_3,4,residual,standard_translation,-1.9520499999999998,4.311025
tier_3,4,residual,transliteration,0.09985000000000001,0.418325
tier_3,5,attn_out,code_switching,-0.08515,0.274425
tier_3,5,attn_out,standard_translation,0.1757,0.32944999999999997
tier_3,5,attn_out,transliteration,0.06825,0.09105
tier_3,5,mlp_out,code_switching,-0.052724999999999994,0.192925
tier_3,5,mlp_out,standard_translation,-0.3947,0.966875
tier_3,5,mlp_out,transliteration,0.03125,0.164975
tier_3,5,residual,code_switching,-0.165675,1.1737250000000001
tier_3,5,residual,standard_translation,-1.380525,3.04095
tier_3,5,residual,transliteration,0.0843,0.43317500000000003
tier_3,6,attn_out,code_switching,0.1313,0.291625
tier_3,6,attn_out,standard_translation,-0.995475,2.0416250000000002
tier_3,6,attn_out,transliteration,0.1098,0.1645
tier_3,6,mlp_out,code_switching,-0.143225,0.407325
tier_3,6,mlp_out,standard_translation,-0.057874999999999996,0.121
tier_3,6,mlp_out,transliteration,-0.050225,0.1651
tier_3,6,residual,code_switching,-0.15377500000000002,1.10535
tier_3,6,residual,standard_translation,-2.03025,4.383
tier_3,6,residual,transliteration,-0.03745,0.3845
tier_3,7,attn_out,code_switching,-0.08287499999999999,0.23537500000000003
tier_3,7,attn_out,standard_translation,0.55115,1.17605
tier_3,7,attn_out,transliteration,0.127525,0.1918
tier_3,7,mlp_out,code_switching,-0.03715,0.18914999999999998
tier_3,7,mlp_out,standard_translation,-0.24050000000000002,0.5905499999999999
tier_3,7,mlp_out,transliteration,0.050925,0.199625
tier_3,7,residual,code_switching,-0.18564999999999998,1.05095
tier_3,7,residual,standard_translation,-2.40545,5.232775
tier_3,7,residual,transliteration,0.013149999999999995,0.424275
tier_3,8,attn_out,code_switching,0.055099999999999996,0.0755
tier_3,8,attn_out,standard_translation,-0.6882,1.428175
tier_3,8,attn_out,transliteration,0.0425,0.060875000000000005
tier_3,8,mlp_out,code_switching,-0.08075,0.169875
tier_3,8,mlp_out,standard_translation,-0.263375,0.615925
tier_3,8,mlp_out,transliteration,0.09430000000000001,0.22895000000000001
tier_3,8,residual,code_switching,-0.27885,1.259
tier_3,8,residual,standard_translation,-2.6324,5.74515
tier_3,8,residual,transliteration,0.060149999999999995,0.442225
tier_3,9,attn_out,code_switching,-0.13899999999999998,0.32039999999999996
tier_3,9,attn_out,standard_translation,0.13205,0.26065
tier_3,9,attn_out,transliteration,-0.007750000000000001,0.06155
tier_3,9,mlp_out,code_switching,0.26990000000000003,0.621475
tier_3,9,mlp_out,standard_translation,0.4358,0.90935
tier_3,9,mlp_out,transliteration,-0.045950000000000005,0.202875
tier_3,9,residual,code_switching,-0.24575,1.07045
tier_3,9,residual,standard_translation,-2.6637999999999997,5.802575
tier_3,9,residual,transliteration,0.0931,0.54835
tier_3,10,attn_out,code_switching,-0.09492500000000001,0.29835
tier_3,10,attn_out,standard_translation,0.18332500000000002,0.35825
tier_3,10,attn_out,transliteration,-0.0462,0.0947
tier_3,10,mlp_out,code_switching,0.12127500000000001,0.29225
tier_3,10,mlp_out,standard_translation,1.752775,3.630225
tier_3,10,mlp_out,transliteration,0.047325000000000006,0.127075
tier_3,10,residual,code_switching,-0.078925,0.6674
tier_3,10,residual,standard_translation,-2.974625,6.43455
tier_3,10,residual,transliteration,0.025474999999999998,0.551025
tier_3,11,attn_out,code_switching,0.01655,0.088275
tier_3,11,attn_out,standard_translation,-0.5801,1.1457000000000002
tier_3,11,attn_out,transliteration,0.10375,0.171675
tier_3,11,mlp_out,code_switching,0.1642,0.453
tier_3,11,mlp_out,standard_translation,0.17855,0.338775
tier_3,11,mlp_out,transliteration,0.013975,0.2389
tier_3,11,residual,code_switching,-0.025175000000000003,0.53775
tier_3,11,residual,standard_translation,-3.3059749999999997,7.02375
tier_3,11,residual,transliteration,0.064775,0.498675
tier_3,12,attn_out,code_switching,0.086325,0.24777499999999997
tier_3,12,attn_out,standard_translation,-0.15722500000000003,0.38505
tier_3,12,attn_out,transliteration,-0.022150000000000003,0.12542499999999998
tier_3,12,mlp_out,code_switching,0.01895,0.16772499999999999
tier_3,12,mlp_out,standard_translation,0.3582,0.9127500000000001
tier_3,12,mlp_out,transliteration,-0.075025,0.1998
tier_3,12,residual,code_switching,0.01737500000000001,0.446075
tier_3,12,residual,standard_translation,-3.0969,6.5409250000000005
tier_3,12,residual,transliteration,0.027249999999999996,0.45849999999999996
tier_3,13,attn_out,code_switching,0.024925,0.09165
tier_3,13,attn_out,standard_translation,0.475475,1.022975
tier_3,13,attn_out,transliteration,-0.026274999999999996,0.089325
tier_3,13,mlp_out,code_switching,0.10525000000000001,0.18202500000000002
tier_3,13,mlp_out,standard_translation,-0.087975,0.2423
tier_3,13,mlp_out,transliteration,-0.059375000000000004,0.148375
tier_3,13,residual,code_switching,0.30872499999999997,0.9301
tier_3,13,residual,standard_translation,-0.437675,1.3317
tier_3,13,residual,transliteration,-0.07267499999999999,0.378525
tier_3,14,attn_out,code_switching,0.033575,0.074975
tier_3,14,attn_out,standard_translation,0.0333,0.09955
tier_3,14,attn_out,transliteration,-7.500000000000215e-05,0.07377500000000001
tier_3,14,mlp_out,code_switching,0.09809999999999999,0.254675
tier_3,14,mlp_out,standard_translation,0.220375,0.540875
tier_3,14,mlp_out,transliteration,-0.022375,0.1424
tier_3,14,residual,code_switching,0.33504999999999996,0.94535
tier_3,14,residual,standard_translation,-0.510025,1.4338
tier_3,14,residual,transliteration,-0.031450000000000006,0.372925
tier_3,15,attn_out,code_switching,-0.0078000000000000005,0.07245
tier_3,15,attn_out,standard_translation,0.0623,0.12162500000000001
tier_3,15,attn_out,transliteration,0.02285,0.0645
tier_3,15,mlp_out,code_switching,0.088525,0.214225
tier_3,15,mlp_out,standard_translation,-0.743325,1.5397
tier_3,15,mlp_out,transliteration,-0.042,0.1457
tier_3,15,residual,code_switching,0.4956,1.3573750000000002
tier_3,15,residual,standard_translation,-0.29645,1.0376
tier_3,15,residual,transliteration,0.0012749999999999949,0.4263
tier_3,16,attn_out,code_switching,-0.007174999999999999,0.0697
tier_3,16,attn_out,standard_translation,0.1272,0.24317500000000003
tier_3,16,attn_out,transliteration,0.04115,0.08702499999999999
tier_3,16,mlp_out,code_switching,0.002400000000000003,0.13017499999999999
tier_3,16,mlp_out,standard_translation,-0.08022499999999999,0.3794
tier_3,16,mlp_out,transliteration,0.0896,0.127675
tier_3,16,residual,code_switching,0.4402250000000001,1.273975
tier_3,16,residual,standard_translation,-0.271075,1.035875
tier_3,16,residual,transliteration,0.067975,0.462425
tier_3,17,attn_out,code_switching,0.034824999999999995,0.069075
tier_3,17,attn_out,standard_translation,-0.06252500000000001,0.1373
tier_3,17,attn_out,transliteration,-0.026099999999999998,0.042525
tier_3,17,mlp_out,code_switching,-0.036725,0.071225
tier_3,17,mlp_out,standard_translation,-0.606175,1.3496249999999999
tier_3,17,mlp_out,transliteration,0.133625,0.1827
tier_3,17,residual,code_switching,0.383825,1.156925
tier_3,17,residual,standard_translation,0.143425,0.372425
tier_3,17,residual,transliteration,0.14345,0.52275
tier_3,18,attn_out,code_switching,-0.056100000000000004,0.12717499999999998
tier_3,18,attn_out,standard_translation,-0.11090000000000001,0.28969999999999996
tier_3,18,attn_out,transliteration,0.031325,0.044375
tier_3,18,mlp_out,code_switching,0.052950000000000004,0.16385
tier_3,18,mlp_out,standard_translation,-0.31195,0.6360250000000001
tier_3,18,mlp_out,transliteration,0.011175000000000001,0.056225
tier_3,18,residual,code_switching,0.020725,0.146225
tier_3,18,residual,standard_translation,-0.41080000000000005,1.2763000000000002
tier_3,18,residual,transliteration,-0.04685,0.28504999999999997
tier_3,19,attn_out,code_switching,-0.012750000000000001,0.057575
tier_3,19,attn_out,standard_translation,0.017675,0.027275
tier_3,19,attn_out,transliteration,0.0042,0.041575
tier_3,19,mlp_out,code_switching,-0.0075250000000000004,0.026175
tier_3,19,mlp_out,standard_translation,-0.011625000000000002,0.054625
tier_3,19,mlp_out,transliteration,0.005599999999999999,0.033125
tier_3,19,residual,code_switching,0.0435,0.164625
tier_3,19,residual,standard_translation,0.0008499999999999966,0.36995
tier_3,19,residual,transliteration,-0.03945,0.200875
tier_3,20,attn_out,code_switching,-0.044925,0.106925
tier_3,20,attn_out,standard_translation,-0.008099999999999998,0.047999999999999994
tier_3,20,attn_out,transliteration,-0.0032500000000000003,0.008725
tier_3,20,mlp_out,code_switching,-0.09537499999999999,0.19735
tier_3,20,mlp_out,standard_translation,-0.0006249999999999999,0.013625
tier_3,20,mlp_out,transliteration,-0.01955,0.039825
tier_3,20,residual,code_switching,0.04177500000000001,0.2227
tier_3,20,residual,standard_translation,0.0018999999999999972,0.312025
tier_3,20,residual,transliteration,0.011525,0.1407
tier_3,21,attn_out,code_switching,-0.004225000000000001,0.044625
tier_3,21,attn_out,standard_translation,-0.027975,0.07200000000000001
tier_3,21,attn_out,transliteration,-0.006825,0.015675
tier_3,21,mlp_out,code_switching,0.04805,0.1137
tier_3,21,mlp_out,standard_translation,0.0047,0.051375
tier_3,21,mlp_out,transliteration,0.0002249999999999995,0.01825
tier_3,21,residual,code_switching,-0.023200000000000002,0.13075
tier_3,21,residual,standard_translation,-0.002300000000000014,0.26775
tier_3,21,residual,transliteration,0.05425,0.1373
tier_3,22,attn_out,code_switching,-0.006875,0.022175
tier_3,22,attn_out,standard_translation,0.033299999999999996,0.069825
tier_3,22,attn_out,transliteration,0.0038,0.0086
tier_3,22,mlp_out,code_switching,0.037224999999999994,0.07885
tier_3,22,mlp_out,standard_translation,0.07695,0.158375
tier_3,22,mlp_out,transliteration,0.015175000000000001,0.0284
tier_3,22,residual,code_switching,0.01345,0.16292500000000001
tier_3,22,residual,standard_translation,-0.020524999999999995,0.24845000000000003
tier_3,22,residual,transliteration,0.08280000000000001,0.140075
tier_3,23,attn_out,code_switching,0.014175,0.029175
tier_3,23,attn_out,standard_translation,0.013999999999999999,0.026325
tier_3,23,attn_out,transliteration,0.0012250000000000002,0.006825
tier_3,23,mlp_out,code_switching,-0.03497499999999999,0.15940000000000001
tier_3,23,mlp_out,standard_translation,0.045200000000000004,0.083425
tier_3,23,mlp_out,transliteration,0.017050000000000003,0.022350000000000002
tier_3,23,residual,code_switching,-0.168225,0.3475
tier_3,23,residual,standard_translation,-0.0029000000000000015,0.23255
tier_3,23,residual,transliteration,0.058875,0.1013
tier_3,24,attn_out,code_switching,-0.0001249999999999999,0.006125
tier_3,24,attn_out,standard_translation,0.024325,0.04875
tier_3,24,attn_out,transliteration,0.004399999999999999,0.009675
tier_3,24,mlp_out,code_switching,-0.0042,0.02195
tier_3,24,mlp_out,standard_translation,0.065425,0.1221
tier_3,24,mlp_out,transliteration,0.01245,0.023525
tier_3,24,residual,code_switching,-0.0016000000000000003,0.0434
tier_3,24,residual,standard_translation,0.005524999999999999,0.1859
tier_3,24,residual,transliteration,0.043975,0.0741
tier_3,25,attn_out,code_switching,0.000225,0.002275
tier_3,25,attn_out,standard_translation,0.0074,0.012875
tier_3,25,attn_out,transliteration,-0.002525,0.008875
tier_3,25,mlp_out,code_switching,-0.0026,0.01025
tier_3,25,mlp_out,standard_translation,-0.0005499999999999999,0.01995
tier_3,25,mlp_out,transliteration,0.003325,0.014625
tier_3,25,residual,code_switching,0.00035000000000000005,0.05515
tier_3,25,residual,standard_translation,-0.04622499999999999,0.260075
tier_3,25,residual,transliteration,0.02715,0.041875
tier_3,26,attn_out,code_switching,0.00115,0.0023
tier_3,26,attn_out,standard_translation,-0.012924999999999999,0.034749999999999996
tier_3,26,attn_out,transliteration,0.008150000000000001,0.01405
tier_3,26,mlp_out,code_switching,-0.0005750000000000001,0.0073999999999999995
tier_3,26,mlp_out,standard_translation,-0.06175,0.116475
tier_3,26,mlp_out,transliteration,-0.0019000000000000002,0.010475
tier_3,26,residual,code_switching,0.0011749999999999998,0.027425
tier_3,26,residual,standard_translation,-0.020599999999999997,0.16955
tier_3,26,residual,transliteration,0.019925,0.0332
tier_3,27,attn_out,code_switching,0.0,0.0
tier_3,27,attn_out,standard_translation,0.0,0.0
tier_3,27,attn_out,transliteration,0.0,0.0
tier_3,27,mlp_out,code_switching,0.0,0.0
tier_3,27,mlp_out,standard_translation,0.0,0.0
tier_3,27,mlp_out,transliteration,0.0,0.0
tier_3,27,residual,code_switching,0.0,0.0
tier_3,27,residual,standard_translation,0.0,0.0
tier_3,27,residual,transliteration,0.0,0.0
tier_4,0,attn_out,code_switching,-0.056400000000000006,0.15960000000000002
tier_4,0,attn_out,standard_translation,0.291025,0.46582500000000004
tier_4,0,attn_out,transliteration,-1.30665,2.5342999999999996
tier_4,0,mlp_out,code_switching,-0.06225000000000001,0.10517499999999999
tier_4,0,mlp_out,standard_translation,0.10367499999999999,0.42885
tier_4,0,mlp_out,transliteration,-0.988075,1.889175
tier_4,0,residual,code_switching,-0.055175,0.15885
tier_4,0,residual,standard_translation,0.29285,0.46765
tier_4,0,residual,transliteration,-1.381925,2.692375
tier_4,1,attn_out,code_switching,-0.05355,0.08285000000000001
tier_4,1,attn_out,standard_translation,-0.086475,0.2216
tier_4,1,attn_out,transliteration,-0.9035,1.849675
tier_4,1,mlp_out,code_switching,-0.0297,0.064175
tier_4,1,mlp_out,standard_translation,0.016050000000000002,0.092025
tier_4,1,mlp_out,transliteration,0.37820000000000004,0.9642499999999999
tier_4,1,residual,code_switching,-0.014349999999999998,0.122075
tier_4,1,residual,standard_translation,0.2494,0.5383249999999999
tier_4,1,residual,transliteration,-0.86925,1.80455
tier_4,2,attn_out,code_switching,-0.0278,0.0595
tier_4,2,attn_out,standard_translation,-0.04695,0.20632499999999998
tier_4,2,attn_out,transliteration,-0.055775,0.13955
tier_4,2,mlp_out,code_switching,0.01225,0.067025
tier_4,2,mlp_out,standard_translation,-0.012274999999999994,0.2015
tier_4,2,mlp_out,transliteration,-0.18807500000000002,0.61305
tier_4,2,residual,code_switching,0.016525,0.121975
tier_4,2,residual,standard_translation,0.26234999999999997,0.5764
tier_4,2,residual,transliteration,-0.3929,1.0584500000000001
tier_4,3,attn_out,code_switching,-0.023325000000000002,0.04195
tier_4,3,attn_out,standard_translation,-0.05165,0.153675
tier_4,3,attn_out,transliteration,-0.038625,0.081875
tier_4,3,mlp_out,code_switching,-0.052175,0.1076
tier_4,3,mlp_out,standard_translation,0.163225,0.355075
tier_4,3,mlp_out,transliteration,0.724125,1.4914
tier_4,3,residual,code_switching,0.0382,0.193575
tier_4,3,residual,standard_translation,0.22705,0.7119
tier_4,3,residual,transliteration,0.19682499999999997,0.7837999999999999
tier_4,4,attn_out,code_switching,-0.020125,0.0359
tier_4,4,attn_out,standard_translation,-0.0668,0.1571
tier_4,4,attn_out,transliteration,-0.122225,0.24414999999999998
tier_4,4,mlp_out,code_switching,-0.047650000000000005,0.0884
tier_4,4,mlp_out,standard_translation,-0.07005,0.2617
tier_4,4,mlp_out,transliteration,0.23695,0.6384
tier_4,4,residual,code_switching,0.0241,0.20074999999999998
tier_4,4,residual,standard_translation,0.19525,0.651725
tier_4,4,residual,transliteration,-0.309975,1.038975
tier_4,5,attn_out,code_switching,0.0040750000000000005,0.049874999999999996
tier_4,5,attn_out,standard_translation,0.0032250000000000004,0.056925
tier_4,5,attn_out,transliteration,-0.178375,0.44825
tier_4,5,mlp_out,code_switching,-0.025199999999999997,0.1028
tier_4,5,mlp_out,standard_translation,-0.108125,0.29145
tier_4,5,mlp_out,transliteration,0.3984,0.7813000000000001
tier_4,5,residual,code_switching,0.044375,0.220575
tier_4,5,residual,standard_translation,0.1921,0.65355
tier_4,5,residual,transliteration,-0.438375,1.17725
tier_4,6,attn_out,code_switching,-0.003574999999999999,0.057725
tier_4,6,attn_out,standard_translation,-0.03425,0.05925
tier_4,6,attn_out,transliteration,-0.056725,0.247525
tier_4,6,mlp_out,code_switching,0.009450000000000002,0.13385
tier_4,6,mlp_out,standard_translation,0.034874999999999996,0.0874
tier_4,6,mlp_out,transliteration,-0.08415,0.426975
tier_4,6,residual,code_switching,0.03485,0.267275
tier_4,6,residual,standard_translation,0.23132499999999998,0.695975
tier_4,6,residual,transliteration,-0.7345,1.822525
tier_4,7,attn_out,code_switching,0.020725,0.04045
tier_4,7,attn_out,standard_translation,0.007625,0.047225
tier_4,7,attn_out,transliteration,-0.355625,0.7416
tier_4,7,mlp_out,code_switching,-0.019874999999999997,0.158875
tier_4,7,mlp_out,standard_translation,0.017099999999999997,0.1133
tier_4,7,mlp_out,transliteration,-0.28989999999999994,0.851525
tier_4,7,residual,code_switching,0.0382,0.294875
tier_4,7,residual,standard_translation,0.484975,1.0164
tier_4,7,residual,transliteration,-0.970875,1.88475
tier_4,8,attn_out,code_switching,0.004325000000000001,0.0356
tier_4,8,attn_out,standard_translation,0.009025,0.057425000000000004
tier_4,8,attn_out,transliteration,-0.061725,0.1741
tier_4,8,mlp_out,code_switching,-0.050825,0.12287500000000001
tier_4,8,mlp_out,standard_translation,-0.0008500000000000001,0.032174999999999995
tier_4,8,mlp_out,transliteration,0.208475,0.388475
tier_4,8,residual,code_switching,0.0219,0.283375
tier_4,8,residual,standard_translation,0.5153749999999999,1.0982750000000001
tier_4,8,residual,transliteration,-0.61815,1.1797
tier_4,9,attn_out,code_switching,-0.011975,0.029675
tier_4,9,attn_out,standard_translation,-0.0109,0.02595
tier_4,9,attn_out,transliteration,-0.085875,0.17049999999999998
tier_4,9,mlp_out,code_switching,-0.046525,0.139975
tier_4,9,mlp_out,standard_translation,0.026949999999999998,0.058975
tier_4,9,mlp_out,transliteration,0.10220000000000001,0.570875
tier_4,9,residual,code_switching,0.052125000000000005,0.276925
tier_4,9,residual,standard_translation,0.5815250000000001,1.1849
tier_4,9,residual,transliteration,-0.532175,0.88605
tier_4,10,attn_out,code_switching,0.009649999999999999,0.043025
tier_4,10,attn_out,standard_translation,-0.049875,0.10377499999999999
tier_4,10,attn_out,transliteration,-0.25085,0.522675
tier_4,10,mlp_out,code_switching,-0.028625,0.048875
tier_4,10,mlp_out,standard_translation,0.06775,0.09635
tier_4,10,mlp_out,transliteration,0.7450749999999999,1.733925
tier_4,10,residual,code_switching,0.041275,0.22965
tier_4,10,residual,standard_translation,0.626625,1.2456
tier_4,10,residual,transliteration,-0.628275,1.1819
tier_4,11,attn_out,code_switching,0.01765,0.028725
tier_4,11,attn_out,standard_translation,-0.01955,0.04665
tier_4,11,attn_out,transliteration,-0.051199999999999996,0.20375
tier_4,11,mlp_out,code_switching,0.0198,0.070525
tier_4,11,mlp_out,standard_translation,-0.024024999999999998,0.12125
tier_4,11,mlp_out,transliteration,0.562125,1.1498499999999998
tier_4,11,residual,code_switching,0.020275,0.18230000000000002
tier_4,11,residual,standard_translation,0.6638499999999999,1.262225
tier_4,11,residual,transliteration,-0.045000000000000005,0.422275
tier_4,12,attn_out,code_switching,0.012425,0.020475
tier_4,12,attn_out,standard_translation,0.024050000000000002,0.0684
tier_4,12,attn_out,transliteration,0.170925,0.3626
tier_4,12,mlp_out,code_switching,-0.045575,0.092825
tier_4,12,mlp_out,standard_translation,0.063875,0.128325
tier_4,12,mlp_out,transliteration,0.08787500000000001,0.34859999999999997
tier_4,12,residual,code_switching,-0.037575,0.166625
tier_4,12,residual,standard_translation,0.67135,1.1929750000000001
tier_4,12,residual,transliteration,-0.330175,0.575175
tier_4,13,attn_out,code_switching,0.00275,0.023525
tier_4,13,attn_out,standard_translation,0.023899999999999998,0.0517
tier_4,13,attn_out,transliteration,-0.23365,0.45819999999999994
tier_4,13,mlp_out,code_switching,0.016274999999999998,0.035425
tier_4,13,mlp_out,standard_translation,0.016425,0.049675
tier_4,13,mlp_out,transliteration,0.124225,0.303625
tier_4,13,residual,code_switching,-0.0717,0.15764999999999998
tier_4,13,residual,standard_translation,0.516775,0.8327
tier_4,13,residual,transliteration,-0.8454,1.4673999999999998
tier_4,14,attn_out,code_switching,-0.00645,0.01145
tier_4,14,attn_out,standard_translation,0.021175,0.041874999999999996
tier_4,14,attn_out,transliteration,-0.005075000000000001,0.034550000000000004
tier_4,14,mlp_out,code_switching,0.025050000000000003,0.056225000000000004
tier_4,14,mlp_out,standard_translation,0.077,0.14227499999999998
tier_4,14,mlp_out,transliteration,-0.45740000000000003,0.923125
tier_4,14,residual,code_switching,-0.071775,0.15860000000000002
tier_4,14,residual,standard_translation,0.508225,0.8220000000000001
tier_4,14,residual,transliteration,-1.0713249999999999,1.9245750000000001
tier_4,15,attn_out,code_switching,-0.0025749999999999996,0.020375
tier_4,15,attn_out,standard_translation,0.012275000000000001,0.036475
tier_4,15,attn_out,transliteration,-0.1476,0.36669999999999997
tier_4,15,mlp_out,code_switching,0.008225,0.03895
tier_4,15,mlp_out,standard_translation,-0.012125,0.045
tier_4,15,mlp_out,transliteration,0.22864999999999996,0.455975
tier_4,15,residual,code_switching,-0.07780000000000001,0.159725
tier_4,15,residual,standard_translation,0.363825,0.69175
tier_4,15,residual,transliteration,0.595875,1.593875
tier_4,16,attn_out,code_switching,-0.006175,0.014975
tier_4,16,attn_out,standard_translation,0.02485,0.0732
tier_4,16,attn_out,transliteration,0.017374999999999998,0.05645
tier_4,16,mlp_out,code_switching,-0.010175000000000002,0.049725
tier_4,16,mlp_out,standard_translation,0.0123,0.043275
tier_4,16,mlp_out,transliteration,0.397925,0.82285
tier_4,16,residual,code_switching,-0.06895000000000001,0.160075
tier_4,16,residual,standard_translation,0.35074999999999995,0.6529
tier_4,16,residual,transliteration,0.7054499999999999,1.768675
tier_4,17,attn_out,code_switching,0.0036249999999999998,0.014849999999999999
tier_4,17,attn_out,standard_translation,0.007899999999999999,0.03835
tier_4,17,attn_out,transliteration,-0.045399999999999996,0.15569999999999998
tier_4,17,mlp_out,code_switching,-0.01255,0.0459
tier_4,17,mlp_out,standard_translation,0.0127,0.055099999999999996
tier_4,17,mlp_out,transliteration,-0.19252500000000003,0.3373
tier_4,17,residual,code_switching,-0.057775,0.167525
tier_4,17,residual,standard_translation,0.29635,0.600925
tier_4,17,residual,transliteration,0.7561750000000002,1.8832
tier_4,18,attn_out,code_switching,0.004624999999999999,0.013399999999999999
tier_4,18,attn_out,standard_translation,-0.002575,0.017
tier_4,18,attn_out,transliteration,0.031075000000000002,0.11452499999999999
tier_4,18,mlp_out,code_switching,0.006625000000000001,0.01955
tier_4,18,mlp_out,standard_translation,-0.009500000000000001,0.04435
tier_4,18,mlp_out,transliteration,-0.23685,0.45515000000000005
tier_4,18,residual,code_switching,-0.0118,0.079225
tier_4,18,residual,standard_translation,0.0712,0.134075
tier_4,18,residual,transliteration,-0.7188249999999999,1.29075
tier_4,19,attn_out,code_switching,-0.0025,0.011125
tier_4,19,attn_out,standard_translation,0.0036499999999999996,0.010450000000000001
tier_4,19,attn_out,transliteration,-0.028425000000000002,0.052275
tier_4,19,mlp_out,code_switching,-0.002775,0.0203
tier_4,19,mlp_out,standard_translation,-0.00435,0.022324999999999998
tier_4,19,mlp_out,transliteration,0.086,0.195925
tier_4,19,residual,code_switching,-0.0146,0.06385
tier_4,19,residual,standard_translation,0.024349999999999997,0.06545000000000001
