tier,layer,component,perturbation,mean_delta,std_delta
tier_2,19,residual,code_switching,-0.04215000000000001,0.258725
tier_2,19,residual,standard_translation,0.12822499999999998,0.24835000000000002
tier_2,19,residual,transliteration,0.0009250000000000022,0.145325
tier_2,20,attn_out,code_switching,-0.0012250000000000008,0.0419
tier_2,20,attn_out,standard_translation,0.007175,0.01625
tier_2,20,attn_out,transliteration,0.000925,0.028149999999999998
tier_2,20,mlp_out,code_switching,0.014325000000000001,0.049225
tier_2,20,mlp_out,standard_translation,0.009049999999999999,0.036925
tier_2,20,mlp_out,transliteration,0.006599999999999998,0.0569
tier_2,20,residual,code_switching,0.0030999999999999986,0.213525
tier_2,20,residual,standard_translation,0.12555,0.226575
tier_2,20,residual,transliteration,0.014724999999999992,0.12695
tier_2,21,attn_out,code_switching,-0.002525,0.007
tier_2,21,attn_out,standard_translation,0.008125,0.022275000000000003
tier_2,21,attn_out,transliteration,0.018075,0.021824999999999997
tier_2,21,mlp_out,code_switching,0.0071,0.0315
tier_2,21,mlp_out,standard_translation,0.009225,0.040125
tier_2,21,mlp_out,transliteration,-0.033675,0.050825
tier_2,21,residual,code_switching,-0.0115,0.1993
tier_2,21,residual,standard_translation,0.118175,0.21775
tier_2,21,residual,transliteration,0.011625,0.117975
tier_2,22,attn_out,code_switching,0.00032500000000000004,0.006675
tier_2,22,attn_out,standard_translation,-0.0021,0.006025000000000001
tier_2,22,attn_out,transliteration,0.008325,0.020225
tier_2,22,mlp_out,code_switching,-0.001775,0.033925
tier_2,22,mlp_out,standard_translation,0.0095,0.038925
tier_2,22,mlp_out,transliteration,-0.0111,0.037575
tier_2,22,residual,code_switching,-0.0022000000000000006,0.21000000000000002
tier_2,22,residual,standard_translation,0.13135,0.22615
tier_2,22,residual,transliteration,0.038075,0.10342499999999999
tier_2,23,attn_out,code_switching,-0.0043,0.007075
tier_2,23,attn_out,standard_translation,-0.004925,0.011975
tier_2,23,attn_out,transliteration,0.0020499999999999993,0.0249
tier_2,23,mlp_out,code_switching,-0.0011,0.026125000000000002
tier_2,23,mlp_out,standard_translation,0.009174999999999999,0.02615
tier_2,23,mlp_out,transliteration,-0.027549999999999998,0.033174999999999996
tier_2,23,residual,code_switching,0.003875,0.199475
tier_2,23,residual,standard_translation,0.121925,0.2064
tier_2,23,residual,transliteration,0.03195,0.09825
tier_2,24,attn_out,code_switching,-0.004025,0.00895
tier_2,24,attn_out,standard_translation,-0.0011999999999999997,0.00845
tier_2,24,attn_out,transliteration,0.0038250000000000003,0.03175
tier_2,24,mlp_out,code_switching,-0.006025,0.026725
tier_2,24,mlp_out,standard_translation,0.0020749999999999996,0.029375000000000002
tier_2,24,mlp_out,transliteration,-0.03455,0.05375
tier_2,24,residual,code_switching,0.035625000000000004,0.167375
tier_2,24,residual,standard_translation,0.10819999999999999,0.190925
tier_2,24,residual,transliteration,0.03325,0.09105
tier_2,25,attn_out,code_switching,-0.001825,0.0072
tier_2,25,attn_out,standard_translation,-0.0027,0.008475
tier_2,25,attn_out,transliteration,-0.00285,0.0225
tier_2,25,mlp_out,code_switching,0.005025,0.016524999999999998
tier_2,25,mlp_out,standard_translation,0.014174999999999998,0.02395
tier_2,25,mlp_out,transliteration,0.014800000000000002,0.046475
tier_2,25,residual,code_switching,0.055175,0.150825
tier_2,25,residual,standard_translation,0.11730000000000002,0.188475
tier_2,25,residual,transliteration,0.029024999999999995,0.09759999999999999
tier_2,26,attn_out,code_switching,0.004475,0.005875
tier_2,26,attn_out,standard_translation,0.006900000000000001,0.010875
tier_2,26,attn_out,transliteration,-0.0015,0.029375
tier_2,26,mlp_out,code_switching,0.0098,0.020025
tier_2,26,mlp_out,standard_translation,0.017775,0.021275000000000002
tier_2,26,mlp_out,transliteration,0.029825,0.037649999999999996
tier_2,26,residual,code_switching,0.052899999999999996,0.1498
tier_2,26,residual,standard_translation,0.10715,0.163725
tier_2,26,residual,transliteration,0.012800000000000002,0.0926
tier_2,27,attn_out,code_switching,-7.500000000000003e-05,0.00295
tier_2,27,attn_out,standard_translation,-0.0015999999999999999,0.0072499999999999995
tier_2,27,attn_out,transliteration,0.028425,0.019225
tier_2,27,mlp_out,code_switching,-0.007775000000000001,0.016775
tier_2,27,mlp_out,standard_translation,0.017825,0.02255
tier_2,27,mlp_out,transliteration,0.022399999999999996,0.0633
tier_2,27,residual,code_switching,0.0038500000000000014,0.050825
tier_2,27,residual,standard_translation,0.0587,0.088325
tier_2,27,residual,transliteration,0.01212499999999999,0.089875
tier_2,28,attn_out,code_switching,-0.001325,0.003675
tier_2,28,attn_out,standard_translation,-0.0055,0.0063999999999999994
tier_2,28,attn_out,transliteration,-0.0161,0.0216
tier_2,28,mlp_out,code_switching,0.00745,0.014150000000000001
tier_2,28,mlp_out,standard_translation,0.019049999999999997,0.037875
tier_2,28,mlp_out,transliteration,0.030950000000000002,0.04955
tier_2,28,residual,code_switching,-0.0047,0.042325
tier_2,28,residual,standard_translation,0.043050000000000005,0.07015
tier_2,28,residual,transliteration,0.004875000000000001,0.07395
tier_2,29,attn_out,code_switching,-0.00355,0.006475
tier_2,29,attn_out,standard_translation,-0.007025,0.01165
tier_2,29,attn_out,transliteration,-0.009125,0.016675
tier_2,29,mlp_out,code_switching,0.0021000000000000003,0.00685
tier_2,29,mlp_out,standard_translation,0.014124999999999999,0.02775
tier_2,29,mlp_out,transliteration,-0.019549999999999998,0.043825
tier_2,29,residual,code_switching,-0.014175,0.021975
tier_2,29,residual,standard_translation,0.01,0.0401
tier_2,29,residual,transliteration,0.02135,0.063875
tier_2,30,attn_out,code_switching,0.00020000000000000004,0.001675
tier_2,30,attn_out,standard_translation,0.002425,0.0083
tier_2,30,attn_out,transliteration,-0.009625,0.0119
tier_2,30,mlp_out,code_switching,-0.0026249999999999997,0.004175
tier_2,30,mlp_out,standard_translation,0.011475,0.01705
tier_2,30,mlp_out,transliteration,0.025050000000000003,0.041675
tier_2,30,residual,code_switching,-0.0109,0.01375
tier_2,30,residual,standard_translation,0.009600000000000001,0.024550000000000002
tier_2,30,residual,transliteration,0.037325000000000004,0.046925
tier_2,31,attn_out,code_switching,0.0,0.0
tier_2,31,attn_out,standard_translation,0.0,0.0
tier_2,31,attn_out,transliteration,0.0,0.0
tier_2,31,mlp_out,code_switching,0.0,0.0
tier_2,31,mlp_out,standard_translation,0.0,0.0
tier_2,31,mlp_out,transliteration,0.0,0.0
tier_2,31,residual,code_switching,0.0,0.0
tier_2,31,residual,standard_translation,0.0,0.0
tier_2,31,residual,transliteration,0.0,0.0
tier_3,0,attn_out,code_switching,0.1567,0.6328
tier_3,0,attn_out,standard_translation,-0.028075000000000003,0.248275
tier_3,0,attn_out,transliteration,-0.011,0.211
tier_3,0,mlp_out,code_switching,-0.20482499999999998,0.5553
tier_3,0,mlp_out,standard_translation,-0.10782499999999999,0.65265
tier_3,0,mlp_out,transliteration,-0.22949999999999998,0.411825
tier_3,0,residual,code_switching,-0.3453,0.4518
tier_3,0,residual,standard_translation,-0.083175,0.59705
tier_3,0,residual,transliteration,-0.234,0.42065
tier_3,1,attn_out,code_switching,-0.05249999999999999,0.260625
tier_3,1,attn_out,standard_translation,0.04565,0.262725
tier_3,1,attn_out,transliteration,-0.043125,0.200075
tier_3,1,mlp_out,code_switching,-0.19622499999999998,0.47567499999999996
tier_3,1,mlp_out,standard_translation,0.0499,0.284775
tier_3,1,mlp_out,transliteration,-0.0029,0.1817
tier_3,1,residual,code_switching,-0.56065,0.454975
tier_3,1,residual,standard_translation,-0.23745,0.6351249999999999
tier_3,1,residual,transliteration,-0.233625,0.46015
tier_3,2,attn_out,code_switching,-0.16099999999999998,0.23822500000000002
tier_3,2,attn_out,standard_translation,0.08725,0.139525
tier_3,2,attn_out,transliteration,0.020524999999999998,0.137475
tier_3,2,mlp_out,code_switching,-0.050025,0.3236
tier_3,2,mlp_out,standard_translation,0.07642499999999999,0.230825
tier_3,2,mlp_out,transliteration,0.032924999999999996,0.158
tier_3,2,residual,code_switching,-0.901425,0.577825
tier_3,2,residual,standard_translation,-0.41137500000000005,0.752775
tier_3,2,residual,transliteration,-0.307975,0.4417
tier_3,3,attn_out,code_switching,-0.402175,0.39344999999999997
tier_3,3,attn_out,standard_translation,-0.038775000000000004,0.147875
tier_3,3,attn_out,transliteration,-0.006999999999999999,0.114
tier_3,3,mlp_out,code_switching,0.07552499999999998,0.491475
tier_3,3,mlp_out,standard_translation,0.0956,0.24409999999999998
tier_3,3,mlp_out,transliteration,-0.050525,0.12655
tier_3,3,residual,code_switching,-1.3559999999999999,0.8889
tier_3,3,residual,standard_translation,-0.42527499999999996,0.868475
tier_3,3,residual,transliteration,-0.34602499999999997,0.435825
tier_3,4,attn_out,code_switching,-0.0337,0.0882
tier_3,4,attn_out,standard_translation,-0.004875,0.09725
tier_3,4,attn_out,transliteration,0.007325000000000002,0.0867
tier_3,4,mlp_out,code_switching,-0.338325,0.39385000000000003
tier_3,4,mlp_out,standard_translation,0.032625,0.283925
tier_3,4,mlp_out,transliteration,-0.111375,0.271075
tier_3,4,residual,code_switching,-1.366875,0.92485
tier_3,4,residual,standard_translation,-0.42364999999999997,0.8879999999999999
tier_3,4,residual,transliteration,-0.37379999999999997,0.441475
tier_3,5,attn_out,code_switching,-0.5132,0.4235
tier_3,5,attn_out,standard_translation,-0.024925,0.405225
tier_3,5,attn_out,transliteration,-0.1249,0.17035
tier_3,5,mlp_out,code_switching,-0.08314999999999999,0.32137499999999997
tier_3,5,mlp_out,standard_translation,-0.136375,0.34705
tier_3,5,mlp_out,transliteration,-0.09242500000000001,0.234625
tier_3,5,residual,code_switching,-1.85565,1.17795
tier_3,5,residual,standard_translation,-0.439025,0.8560000000000001
tier_3,5,residual,transliteration,-0.444025,0.453925
tier_3,6,attn_out,code_switching,-0.10749999999999998,0.27565
tier_3,6,attn_out,standard_translation,-0.09425,0.166325
tier_3,6,attn_out,transliteration,-0.014250000000000002,0.182975
tier_3,6,mlp_out,code_switching,-0.276175,0.448575
tier_3,6,mlp_out,standard_translation,-0.0015999999999999973,0.2861
tier_3,6,mlp_out,transliteration,-0.080075,0.168375
tier_3,6,residual,code_switching,-2.010625,1.37765
tier_3,6,residual,standard_translation,-0.4494,0.828675
tier_3,6,residual,transliteration,-0.413375,0.4386
tier_3,7,attn_out,code_switching,-0.236175,0.3288
tier_3,7,attn_out,standard_translation,-0.080775,0.205225
tier_3,7,attn_out,transliteration,-0.006425,0.14485
tier_3,7,mlp_out,code_switching,-0.069075,0.21427500000000002
tier_3,7,mlp_out,standard_translation,-0.192775,0.246175
tier_3,7,mlp_out,transliteration,0.018025,0.1695
tier_3,7,residual,code_switching,-2.7249,2.2003500000000003
tier_3,7,residual,standard_translation,-0.387975,0.8279000000000001
tier_3,7,residual,transliteration,-0.4424,0.35455000000000003
tier_3,8,attn_out,code_switching,0.0008750000000000006,0.072975
tier_3,8,attn_out,standard_translation,0.0402,0.08635
tier_3,8,attn_out,transliteration,-0.04005,0.074525
tier_3,8,mlp_out,code_switching,-0.42769999999999997,0.4823
tier_3,8,mlp_out,standard_translation,-0.11575,0.340675
tier_3,8,mlp_out,transliteration,-0.11042500000000001,0.18007499999999999
tier_3,8,residual,code_switching,-2.7458,2.3132
tier_3,8,residual,standard_translation,-0.370875,0.816975
tier_3,8,residual,transliteration,-0.46205,0.34547500000000003
tier_3,9,attn_out,code_switching,-0.0024749999999999998,0.13017499999999999
tier_3,9,attn_out,standard_translation,-0.0016249999999999997,0.163825
tier_3,9,attn_out,transliteration,0.018725,0.0949
tier_3,9,mlp_out,code_switching,0.034175,0.258725
tier_3,9,mlp_out,standard_translation,0.027925000000000005,0.196525
tier_3,9,mlp_out,transliteration,0.080775,0.1168
tier_3,9,residual,code_switching,-1.9614500000000001,1.78295
tier_3,9,residual,standard_translation,-0.19610000000000002,0.80795
tier_3,9,residual,transliteration,-0.42737499999999995,0.302875
tier_3,10,attn_out,code_switching,0.0142,0.124125
tier_3,10,attn_out,standard_translation,0.06185,0.113
tier_3,10,attn_out,transliteration,-0.011325,0.096875
tier_3,10,mlp_out,code_switching,-0.138025,0.2318
tier_3,10,mlp_out,standard_translation,-0.077675,0.29535
tier_3,10,mlp_out,transliteration,0.073175,0.211625
tier_3,10,residual,code_switching,-1.753825,1.622
tier_3,10,residual,standard_translation,-0.159475,0.7640750000000001
tier_3,10,residual,transliteration,-0.3911,0.305525
tier_3,11,attn_out,code_switching,-0.002575000000000001,0.1379
tier_3,11,attn_out,standard_translation,0.017375,0.08245
tier_3,11,attn_out,transliteration,-0.005650000000000001,0.09655
tier_3,11,mlp_out,code_switching,-0.045950000000000005,0.254975
tier_3,11,mlp_out,standard_translation,0.056150000000000005,0.355225
tier_3,11,mlp_out,transliteration,0.037675,0.1412
tier_3,11,residual,code_switching,-1.7795,1.5833249999999999
tier_3,11,residual,standard_translation,-0.07819999999999999,0.76935
tier_3,11,residual,transliteration,-0.397625,0.288425
tier_3,12,attn_out,code_switching,0.040525,0.09145
tier_3,12,attn_out,standard_translation,0.146,0.114825
tier_3,12,attn_out,transliteration,0.019350000000000003,0.07955
tier_3,12,mlp_out,code_switching,-0.0666,0.16544999999999999
tier_3,12,mlp_out,standard_translation,-0.1496,0.192475
tier_3,12,mlp_out,transliteration,0.013874999999999997,0.11019999999999999
tier_3,12,residual,code_switching,-1.287825,1.189475
tier_3,12,residual,standard_translation,-0.05554999999999999,0.789075
tier_3,12,residual,transliteration,-0.35472499999999996,0.321425
tier_3,13,attn_out,code_switching,0.007275,0.061924999999999994
tier_3,13,attn_out,standard_translation,0.0394,0.063025
tier_3,13,attn_out,transliteration,0.012924999999999999,0.08795
tier_3,13,mlp_out,code_switching,-0.045575,0.1656
tier_3,13,mlp_out,standard_translation,-0.064775,0.24255000000000002
tier_3,13,mlp_out,transliteration,0.033100000000000004,0.11395
tier_3,13,residual,code_switching,-1.08105,1.0195750000000001
tier_3,13,residual,standard_translation,-0.04365000000000002,0.765425
tier_3,13,residual,transliteration,-0.3256,0.310375
tier_3,14,attn_out,code_switching,0.004174999999999999,0.039675
tier_3,14,attn_out,standard_translation,-0.002275000000000001,0.07629999999999999
tier_3,14,attn_out,transliteration,0.022575,0.11232500000000001
tier_3,14,mlp_out,code_switching,-0.007449999999999998,0.140175
tier_3,14,mlp_out,standard_translation,-0.051449999999999996,0.2602
tier_3,14,mlp_out,transliteration,-0.15155000000000002,0.145375
tier_3,14,residual,code_switching,-0.874625,0.7620250000000001
tier_3,14,residual,standard_translation,-0.047325000000000006,0.7075
tier_3,14,residual,transliteration,-0.4042,0.278775
tier_3,15,attn_out,code_switching,-0.004975,0.03405
tier_3,15,attn_out,standard_translation,0.042025,0.08662500000000001
tier_3,15,attn_out,transliteration,-0.011425000000000001,0.063275
tier_3,15,mlp_out,code_switching,-0.051925,0.0834
tier_3,15,mlp_out,standard_translation,-0.012175000000000002,0.103775
tier_3,15,mlp_out,transliteration,-0.009899999999999999,0.148075
tier_3,15,residual,code_switching,-0.6717,0.64485
tier_3,15,residual,standard_translation,-0.187,0.616125
tier_3,15,residual,transliteration,-0.41765,0.28607499999999997
tier_3,16,attn_out,code_switching,-0.013125,0.017275
tier_3,16,attn_out,standard_translation,-0.0027500000000000003,0.0439
tier_3,16,attn_out,transliteration,-0.0229,0.05605
tier_3,16,mlp_out,code_switching,-0.038675,0.10260000000000001
tier_3,16,mlp_out,standard_translation,-0.1105,0.09240000000000001
tier_3,16,mlp_out,transliteration,-0.007274999999999999,0.149775
tier_3,16,residual,code_switching,-0.603025,0.5925750000000001
tier_3,16,residual,standard_translation,-0.220725,0.5481
tier_3,16,residual,transliteration,-0.45085,0.285475
tier_3,17,attn_out,code_switching,0.00215,0.01715
tier_3,17,attn_out,standard_translation,-0.0019500000000000012,0.028375
tier_3,17,attn_out,transliteration,-0.008475,0.042925
tier_3,17,mlp_out,code_switching,0.01635,0.035175
tier_3,17,mlp_out,standard_translation,-0.040825,0.064475
tier_3,17,mlp_out,transliteration,-0.020200000000000003,0.077075
tier_3,17,residual,code_switching,-0.13287500000000002,0.2031
tier_3,17,residual,standard_translation,-0.1085,0.352875
tier_3,17,residual,transliteration,-0.200475,0.14777500000000002
tier_3,18,attn_out,code_switching,0.0043,0.028575000000000003
tier_3,18,attn_out,standard_translation,-0.00655,0.01215
tier_3,18,attn_out,transliteration,-0.0070999999999999995,0.061075000000000004
tier_3,18,mlp_out,code_switching,0.000825,0.04235
tier_3,18,mlp_out,standard_translation,-0.059,0.044675
tier_3,18,mlp_out,transliteration,0.0217,0.091175
tier_3,18,residual,code_switching,-0.045950000000000005,0.18805
tier_3,18,residual,standard_translation,-0.079675,0.299475
tier_3,18,residual,transliteration,-0.16327499999999998,0.145825
tier_3,19,attn_out,code_switching,-0.005225,0.018025
tier_3,19,attn_out,standard_translation,-0.01375,0.040900000000000006
tier_3,19,attn_out,transliteration,-0.0052499999999999995,0.034775
tier_3,19,mlp_out,code_switching,0.028325,0.058975
tier_3,19,mlp_out,standard_translation,-0.032075,0.0646
tier_3,19,mlp_out,transliteration,-0.00855,0.0807
tier_3,19,residual,code_switching,-0.0339,0.140675
tier_3,19,residual,standard_translation,-0.05205,0.32855
tier_3,19,residual,transliteration,-0.03610000000000001,0.11232500000000001
tier_3,20,attn_out,code_switching,0.002925,0.0344
tier_3,20,attn_out,standard_translation,0.007050000000000001,0.03135
tier_3,20,attn_out,transliteration,0.018500000000000003,0.035825
tier_3,20,mlp_out,code_switching,0.001,0.0406
tier_3,20,mlp_out,standard_translation,-0.009474999999999999,0.0576
tier_3,20,mlp_out,transliteration,0.017749999999999995,0.064775
tier_3,20,residual,code_switching,-0.017924999999999996,0.149775
tier_3,20,residual,standard_translation,-0.02955,0.24882500000000002
tier_3,20,residual,transliteration,-0.031275000000000004,0.093825
tier_3,21,attn_out,code_switching,0.0023250000000000002,0.011075
tier_3,21,attn_out,standard_translation,-0.014825,0.025225
tier_3,21,attn_out,transliteration,-0.0050750000000000005,0.0273
tier_3,21,mlp_out,code_switching,0.000899999999999998,0.028025
tier_3,21,mlp_out,standard_translation,-0.005350000000000001,0.0723
tier_3,21,mlp_out,transliteration,-0.026025,0.0696
tier_3,21,residual,code_switching,-0.037275,0.114225
tier_3,21,residual,standard_translation,0.017949999999999994,0.23117500000000002
tier_3,21,residual,transliteration,-0.007974999999999998,0.0948
tier_3,22,attn_out,code_switching,-0.0007250000000000003,0.0066
tier_3,22,attn_out,standard_translation,0.00355,0.01895
tier_3,22,attn_out,transliteration,0.0076749999999999995,0.019375
tier_3,22,mlp_out,code_switching,-0.013125,0.028525
tier_3,22,mlp_out,standard_translation,-0.029475,0.046525000000000004
tier_3,22,mlp_out,transliteration,-0.04165,0.038875
tier_3,22,residual,code_switching,-0.015224999999999999,0.115925
tier_3,22,residual,standard_translation,0.028275,0.24054999999999999
tier_3,22,residual,transliteration,0.00955,0.095
tier_3,23,attn_out,code_switching,0.00035,0.006375
tier_3,23,attn_out,standard_translation,0.0013499999999999999,0.015325
tier_3,23,attn_out,transliteration,0.013549999999999998,0.037899999999999996
tier_3,23,mlp_out,code_switching,-0.0031999999999999993,0.019575
tier_3,23,mlp_out,standard_translation,-0.019775,0.044875
tier_3,23,mlp_out,transliteration,-0.0020749999999999987,0.0964
tier_3,23,residual,code_switching,-0.004524999999999998,0.121825
tier_3,23,residual,standard_translation,0.023375,0.2395
tier_3,23,residual,transliteration,0.013850000000000001,0.085875
tier_3,24,attn_out,code_switching,-0.00825,0.015975
tier_3,24,attn_out,standard_translation,0.000975,0.019725
tier_3,24,attn_out,transliteration,-0.011425,0.0293
tier_3,24,mlp_out,code_switching,-0.016025,0.025
tier_3,24,mlp_out,standard_translation,-0.0319,0.05785
tier_3,24,mlp_out,transliteration,-0.024225,0.044175
tier_3,24,residual,code_switching,0.02095,0.1149
tier_3,24,residual,standard_translation,0.05605,0.25527500000000003
tier_3,24,residual,transliteration,0.007975,0.070275
tier_3,25,attn_out,code_switching,-0.001825,0.0057
tier_3,25,attn_out,standard_translation,0.0018000000000000002,0.0147
tier_3,25,attn_out,transliteration,0.017625000000000002,0.028325
tier_3,25,mlp_out,code_switching,-0.0037750000000000006,0.026174999999999997
tier_3,25,mlp_out,standard_translation,0.02885,0.0278
tier_3,25,mlp_out,transliteration,-0.007225,0.041575
tier_3,25,residual,code_switching,0.010074999999999999,0.109975
tier_3,25,residual,standard_translation,0.06255,0.2224
tier_3,25,residual,transliteration,0.011300000000000001,0.057525
tier_3,26,attn_out,code_switching,0.000475,0.006725
tier_3,26,attn_out,standard_translation,-0.0037749999999999997,0.016075
tier_3,26,attn_out,transliteration,-0.0009999999999999998,0.013274999999999999
tier_3,26,mlp_out,code_switching,-0.011349999999999999,0.020075
tier_3,26,mlp_out,standard_translation,-0.0063750000000000005,0.039525000000000005
tier_3,26,mlp_out,transliteration,0.048,0.059574999999999996
tier_3,26,residual,code_switching,0.0081,0.1172
tier_3,26,residual,standard_translation,0.07805,0.2042
tier_3,26,residual,transliteration,0.006124999999999997,0.051949999999999996
tier_3,27,attn_out,code_switching,0.004725,0.0074
tier_3,27,attn_out,standard_translation,-0.011825,0.014725
tier_3,27,attn_out,transliteration,0.018525,0.017575
tier_3,27,mlp_out,code_switching,-0.0208,0.02135
tier_3,27,mlp_out,standard_translation,-0.016300000000000002,0.043774999999999994
tier_3,27,mlp_out,transliteration,-0.0187,0.038024999999999996
tier_3,27,residual,code_switching,-0.00645,0.081925
tier_3,27,residual,standard_translation,0.060774999999999996,0.15205
tier_3,27,residual,transliteration,0.006399999999999997,0.052300000000000006
tier_3,28,attn_out,code_switching,-0.00135,0.0060750000000000005
tier_3,28,attn_out,standard_translation,-0.013675,0.01775
tier_3,28,attn_out,transliteration,0.0005750000000000004,0.016225
tier_3,28,mlp_out,code_switching,-0.006525,0.022175
tier_3,28,mlp_out,standard_translation,0.038325000000000005,0.031349999999999996
tier_3,28,mlp_out,transliteration,0.005999999999999999,0.04845
tier_3,28,residual,code_switching,-0.005925,0.061275
tier_3,28,residual,standard_translation,0.033875,0.10164999999999999
tier_3,28,residual,transliteration,0.006874999999999997,0.044675
tier_3,29,attn_out,code_switching,-0.00065,0.00875
tier_3,29,attn_out,standard_translation,-0.016575,0.013900000000000001
tier_3,29,attn_out,transliteration,-0.022574999999999998,0.0155
tier_3,29,mlp_out,code_switching,-0.0036249999999999998,0.014175
tier_3,29,mlp_out,standard_translation,0.0146,0.0248
tier_3,29,mlp_out,transliteration,-0.07115,0.047625
tier_3,29,residual,code_switching,-0.026225,0.038875
tier_3,29,residual,standard_translation,0.01685,0.065025
tier_3,29,residual,transliteration,0.020649999999999995,0.056075
tier_3,30,attn_out,code_switching,0.000125,0.001575
tier_3,30,attn_out,standard_translation,0.0066,0.0109
tier_3,30,attn_out,transliteration,-0.012725,0.011049999999999999
tier_3,30,mlp_out,code_switching,-0.0008499999999999998,0.013425
tier_3,30,mlp_out,standard_translation,0.026575,0.031575
tier_3,30,mlp_out,transliteration,0.0015500000000000008,0.037875
tier_3,30,residual,code_switching,-0.027700000000000002,0.031425
tier_3,30,residual,standard_translation,0.006874999999999999,0.0593
tier_3,30,residual,transliteration,0.032875,0.050925
tier_3,31,attn_out,code_switching,0.0,0.0
tier_3,31,attn_out,standard_translation,0.0,0.0
tier_3,31,attn_out,transliteration,0.0,0.0
tier_3,31,mlp_out,code_switching,0.0,0.0
tier_3,31,mlp_out,standard_translation,0.0,0.0
tier_3,31,mlp_out,transliteration,0.0,0.0
tier_3,31,residual,code_switching,0.0,0.0
tier_3,31,residual,standard_translation,0.0,0.0
tier_3,31,residual,transliteration,0.0,0.0
tier_4,0,attn_out,code_switching,-0.24845,0.6264
tier_4,0,attn_out,standard_translation,0.076475,0.194925
tier_4,0,attn_out,transliteration,-0.010275,0.08549999999999999
tier_4,0,mlp_out,code_switching,-1.5861,1.59205
tier_4,0,mlp_out,standard_translation,0.25505,0.406225
tier_4,0,mlp_out,transliteration,-0.023325000000000005,0.251475
tier_4,0,residual,code_switching,-1.99665,1.801525
tier_4,0,residual,standard_translation,0.23685,0.501575
tier_4,0,residual,transliteration,0.024375,0.29625
tier_4,1,attn_out,code_switching,-0.2324,0.465175
tier_4,1,attn_out,standard_translation,0.0548,0.129225
tier_4,1,attn_out,transliteration,-0.048025,0.0923
tier_4,1,mlp_out,code_switching,-0.38875,0.6710750000000001
tier_4,1,mlp_out,standard_translation,0.045774999999999996,0.129075
tier_4,1,mlp_out,transliteration,0.021075,0.083325
tier_4,1,residual,code_switching,-2.6576,1.922675
tier_4,1,residual,standard_translation,0.152925,0.592725
tier_4,1,residual,transliteration,0.252975,0.484775
tier_4,2,attn_out,code_switching,-0.3687,0.38427500000000003
tier_4,2,attn_out,standard_translation,0.0033750000000000004,0.081525
tier_4,2,attn_out,transliteration,-0.013274999999999999,0.045
tier_4,2,mlp_out,code_switching,0.065025,0.407875
tier_4,2,mlp_out,standard_translation,-0.011275,0.152825
tier_4,2,mlp_out,transliteration,0.023725,0.105675
tier_4,2,residual,code_switching,-3.39665,2.24665
tier_4,2,residual,standard_translation,-0.006225000000000015,0.6083000000000001
tier_4,2,residual,transliteration,0.2208,0.514525
tier_4,3,attn_out,code_switching,-0.5985250000000001,0.73195
tier_4,3,attn_out,standard_translation,-0.02635,0.05265
tier_4,3,attn_out,transliteration,-0.0251,0.0599
tier_4,3,mlp_out,code_switching,-0.297875,0.513825
tier_4,3,mlp_out,standard_translation,-0.0008749999999999999,0.133375
tier_4,3,mlp_out,transliteration,0.048225,0.12095
tier_4,3,residual,code_switching,-4.074975,2.3703
tier_4,3,residual,standard_translation,-0.2031,0.64455
tier_4,3,residual,transliteration,0.18125,0.494875
tier_4,4,attn_out,code_switching,-0.0245,0.134775
tier_4,4,attn_out,standard_translation,-0.027775,0.08940000000000001
tier_4,4,attn_out,transliteration,0.013325,0.032600000000000004
tier_4,4,mlp_out,code_switching,-1.48425,1.13505
tier_4,4,mlp_out,standard_translation,-0.05272500000000001,0.111275
tier_4,4,mlp_out,transliteration,0.032625,0.107125
tier_4,4,residual,code_switching,-4.087925,2.3356
tier_4,4,residual,standard_translation,-0.23235,0.65
tier_4,4,residual,transliteration,0.19492500000000001,0.47945
tier_4,5,attn_out,code_switching,-0.688725,0.5989
tier_4,5,attn_out,standard_translation,-0.033325,0.104625
tier_4,5,attn_out,transliteration,-0.001975,0.046725
tier_4,5,mlp_out,code_switching,-0.70195,0.9712500000000001
tier_4,5,mlp_out,standard_translation,0.018375,0.12717499999999998
tier_4,5,mlp_out,transliteration,0.045099999999999994,0.1137
tier_4,5,residual,code_switching,-4.884925,2.187975
tier_4,5,residual,standard_translation,-0.570675,0.71515
tier_4,5,residual,transliteration,0.14315,0.419325
tier_4,6,attn_out,code_switching,-0.040850000000000004,0.33975
tier_4,6,attn_out,standard_translation,0.035725,0.09115
tier_4,6,attn_out,transliteration,0.017599999999999998,0.0305
tier_4,6,mlp_out,code_switching,-0.951325,0.78475
tier_4,6,mlp_out,standard_translation,0.009349999999999999,0.14100000000000001
tier_4,6,mlp_out,transliteration,0.09332499999999999,0.076125
tier_4,6,residual,code_switching,-5.173425,2.40425
tier_4,6,residual,standard_translation,-0.838025,0.756575
tier_4,6,residual,transliteration,0.167075,0.44515
tier_4,7,attn_out,code_switching,-0.257425,0.25975
tier_4,7,attn_out,standard_translation,-0.027425000000000005,0.110975
tier_4,7,attn_out,transliteration,0.020325,0.056575
tier_4,7,mlp_out,code_switching,-0.32355,0.43855
tier_4,7,mlp_out,standard_translation,0.047375,0.126825
tier_4,7,mlp_out,transliteration,0.03175,0.062975
tier_4,7,residual,code_switching,-5.584525,2.871875
tier_4,7,residual,standard_translation,-1.4184,0.789425
