language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
es,26,all,0.0,0.0,1.0,384,384
es,27,unknown,0.0,0.0,1.0,384,384
es,27,all,0.0,0.0,1.0,384,384
es,28,unknown,0.0,0.0,1.0,384,384
es,28,all,0.0,0.0,1.0,384,384
es,29,unknown,0.0,0.0,1.0,384,384
es,29,all,0.0,0.0,1.0,384,384
es,30,unknown,0.0,0.0,1.0,384,384
es,30,all,0.0,0.0,1.0,384,384
es,31,unknown,0.0,0.0,1.0,384,384
es,31,all,0.0,0.0,1.0,384,384
ar,0,unknown,0.0,0.0,1.0,384,384
ar,0,all,0.0,0.0,1.0,384,384
ar,1,unknown,0.0,0.0,1.0,384,384
ar,1,all,0.0,0.0,1.0,384,384
ar,2,unknown,0.0,0.0,1.0,384,384
ar,2,all,0.0,0.0,1.0,384,384
ar,3,unknown,0.0,0.0,1.0,384,384
ar,3,all,0.0,0.0,1.0,384,384
ar,4,unknown,0.0,0.0,1.0,384,384
ar,4,all,0.0,0.0,1.0,384,384
ar,5,unknown,0.0,0.0,1.0,384,384
ar,5,all,0.0,0.0,1.0,384,384
ar,6,unknown,0.0,0.0,1.0,384,384
ar,6,all,0.0,0.0,1.0,384,384
ar,7,unknown,0.0,0.0,1.0,384,384
ar,7,all,0.0,0.0,1.0,384,384
ar,8,unknown,0.0,0.0,1.0,384,384
ar,8,all,0.0,0.0,1.0,384,384
ar,9,unknown,0.0,0.0,1.0,384,384
ar,9,all,0.0,0.0,1.0,384,384
ar,10,unknown,0.0,0.0,1.0,384,384
ar,10,all,0.0,0.0,1.0,384,384
ar,11,unknown,0.0,0.0,1.0,384,384
ar,11,all,0.0,0.0,1.0,384,384
ar,12,unknown,0.0,0.0,1.0,384,384
ar,12,all,0.0,0.0,1.0,384,384
ar,13,unknown,0.0,0.0,1.0,384,384
ar,13,all,0.0,0.0,1.0,384,384
ar,14,unknown,0.0,0.0,1.0,384,384
ar,14,all,0.0,0.0,1.0,384,384
ar,15,unknown,0.0,0.0,1.0,384,384
ar,15,all,0.0,0.0,1.0,384,384
ar,16,unknown,0.0,0.0,1.0,384,384
ar,16,all,0.0,0.0,1.0,384,384
ar,17,unknown,0.0,0.0,1.0,384,384
ar,17,all,0.0,0.0,1.0,384,384
ar,18,unknown,0.0,0.0,1.0,384,384
ar,18,all,0.0,0.0,1.0,384,384
ar,19,unknown,0.0,0.0,1.0,384,384
ar,19,all,0.0,0.0,1.0,384,384
ar,20,unknown,0.0,0.0,1.0,384,384
ar,20,all,0.0,0.0,1.0,384,384
ar,21,unknown,0.0,0.0,1.0,384,384
ar,21,all,0.0,0.0,1.0,384,384
ar,22,unknown,0.0,0.0,1.0,384,384
ar,22,all,0.0,0.0,1.0,384,384
ar,23,unknown,0.0,0.0,1.0,384,384
ar,23,all,0.0,0.0,1.0,384,384
ar,24,unknown,0.0,0.0,1.0,384,384
ar,24,all,0.0,0.0,1.0,384,384
ar,25,unknown,0.0,0.0,1.0,384,384
ar,25,all,0.0,0.0,1.0,384,384
ar,26,unknown,0.0,0.0,1.0,384,384
ar,26,all,0.0,0.0,1.0,384,384
ar,27,unknown,0.0,0.0,1.0,384,384
ar,27,all,0.0,0.0,1.0,384,384
ar,28,unknown,0.0,0.0,1.0,384,384
ar,28,all,0.0,0.0,1.0,384,384
ar,29,unknown,0.0,0.0,1.0,384,384
ar,29,all,0.0,0.0,1.0,384,384
ar,30,unknown,0.0,0.0,1.0,384,384
ar,30,all,0.0,0.0,1.0,384,384
ar,31,unknown,0.0,0.0,1.0,384,384
ar,31,all,0.0,0.0,1.0,384,384
ru,0,unknown,0.0,0.0,1.0,384,384
ru,0,all,0.0,0.0,1.0,384,384
ru,1,unknown,0.0,0.0,1.0,384,384
ru,1,all,0.0,0.0,1.0,384,384
ru,2,unknown,0.0,0.0,1.0,384,384
ru,2,all,0.0,0.0,1.0,384,384
ru,3,unknown,0.0,0.0,1.0,384,384
ru,3,all,0.0,0.0,1.0,384,384
ru,4,unknown,0.0,0.0,1.0,384,384
ru,4,all,0.0,0.0,1.0,384,384
ru,5,unknown,0.0,0.0,1.0,384,384
ru,5,all,0.0,0.0,1.0,384,384
ru,6,unknown,0.0,0.0,1.0,384,384
ru,6,all,0.0,0.0,1.0,384,384
ru,7,unknown,0.0,0.0,1.0,384,384
ru,7,all,0.0,0.0,1.0,384,384
ru,8,unknown,0.0,0.0,1.0,384,384
ru,8,all,0.0,0.0,1.0,384,384
