tier,layer,component,perturbation,mean_restoration,std_restoration
tier_4,8,attn_out,code_switching,0.001325,0.00555
tier_4,8,attn_out,standard_translation,-0.000325,0.002225
tier_4,8,attn_out,transliteration,0.10294999999999999,0.216475
tier_4,8,mlp_out,code_switching,0.07014999999999999,0.076975
tier_4,8,mlp_out,standard_translation,0.003775,0.00655
tier_4,8,mlp_out,transliteration,-0.29807500000000003,0.6570250000000001
tier_4,8,residual,code_switching,0.344175,0.194325
tier_4,8,residual,standard_translation,0.088975,0.04475
tier_4,8,residual,transliteration,-0.8107749999999999,1.62745
tier_4,9,attn_out,code_switching,-0.00445,0.0147
tier_4,9,attn_out,standard_translation,0.006125,0.006625000000000001
tier_4,9,attn_out,transliteration,-0.309475,0.6393
tier_4,9,mlp_out,code_switching,0.0012000000000000001,0.01485
tier_4,9,mlp_out,standard_translation,-0.0024749999999999998,0.004775
tier_4,9,mlp_out,transliteration,-0.16835,0.36842499999999995
tier_4,9,residual,code_switching,0.2642,0.16647499999999998
tier_4,9,residual,standard_translation,0.09129999999999999,0.041675000000000004
tier_4,9,residual,transliteration,-0.5512,1.134825
tier_4,10,attn_out,code_switching,-0.0052499999999999995,0.011875
tier_4,10,attn_out,standard_translation,0.0014500000000000001,0.0033750000000000004
tier_4,10,attn_out,transliteration,0.050625,0.11095000000000001
tier_4,10,mlp_out,code_switching,0.01855,0.018075
tier_4,10,mlp_out,standard_translation,0.0003749999999999999,0.006
tier_4,10,mlp_out,transliteration,-0.20274999999999999,0.429125
tier_4,10,residual,code_switching,0.24819999999999998,0.159225
tier_4,10,residual,standard_translation,0.0959,0.038075
tier_4,10,residual,transliteration,-0.26527500000000004,0.554575
tier_4,11,attn_out,code_switching,0.00375,0.011425000000000001
tier_4,11,attn_out,standard_translation,0.001425,0.002425
tier_4,11,attn_out,transliteration,-0.051575,0.14802500000000002
tier_4,11,mlp_out,code_switching,0.020575,0.033025
tier_4,11,mlp_out,standard_translation,-9.999999999999994e-05,0.0053
tier_4,11,mlp_out,transliteration,0.240525,0.49655
tier_4,11,residual,code_switching,0.24860000000000002,0.15842499999999998
tier_4,11,residual,standard_translation,0.099,0.037025
tier_4,11,residual,transliteration,-0.012325000000000003,0.11335
tier_4,12,attn_out,code_switching,-0.00505,0.0072
tier_4,12,attn_out,standard_translation,-0.000125,0.002125
tier_4,12,attn_out,transliteration,-0.189225,0.3738
tier_4,12,mlp_out,code_switching,0.0032749999999999997,0.02525
tier_4,12,mlp_out,standard_translation,0.0025250000000000003,0.004175
tier_4,12,mlp_out,transliteration,-0.09845,0.20664999999999997
tier_4,12,residual,code_switching,0.188025,0.139575
tier_4,12,residual,standard_translation,0.08075,0.037825
tier_4,12,residual,transliteration,0.066225,0.190975
tier_4,13,attn_out,code_switching,-0.004275,0.0092
tier_4,13,attn_out,standard_translation,0.00025,0.00135
tier_4,13,attn_out,transliteration,-0.0069,0.026824999999999998
tier_4,13,mlp_out,code_switching,0.0008999999999999998,0.022525
tier_4,13,mlp_out,standard_translation,0.001725,0.00545
tier_4,13,mlp_out,transliteration,0.105125,0.2269
tier_4,13,residual,code_switching,0.16125,0.1361
tier_4,13,residual,standard_translation,0.073175,0.033675
tier_4,13,residual,transliteration,0.30505,0.685975
tier_4,14,attn_out,code_switching,-0.00215,0.003175
tier_4,14,attn_out,standard_translation,-0.0009,0.001375
tier_4,14,attn_out,transliteration,-0.039775000000000005,0.08447500000000001
tier_4,14,mlp_out,code_switching,0.007,0.017599999999999998
tier_4,14,mlp_out,standard_translation,-0.00019999999999999998,0.00575
tier_4,14,mlp_out,transliteration,0.148025,0.309975
tier_4,14,residual,code_switching,0.1368,0.115375
tier_4,14,residual,standard_translation,0.062375,0.0318
tier_4,14,residual,transliteration,0.3305,0.7641249999999999
tier_4,15,attn_out,code_switching,5.000000000000002e-05,0.00575
tier_4,15,attn_out,standard_translation,0.00075,0.001375
tier_4,15,attn_out,transliteration,-0.07575,0.15642499999999998
tier_4,15,mlp_out,code_switching,0.00355,0.008525
tier_4,15,mlp_out,standard_translation,0.000825,0.0029749999999999998
tier_4,15,mlp_out,transliteration,0.010950000000000001,0.039975000000000004
tier_4,15,residual,code_switching,0.0947,0.085125
tier_4,15,residual,standard_translation,0.054925,0.030574999999999998
tier_4,15,residual,transliteration,0.2905,0.647925
tier_4,16,attn_out,code_switching,0.0012499999999999998,0.002925
tier_4,16,attn_out,standard_translation,-0.00045,0.0017749999999999999
tier_4,16,attn_out,transliteration,-0.09345,0.19225
tier_4,16,mlp_out,code_switching,0.0030499999999999998,0.01385
tier_4,16,mlp_out,standard_translation,0.00235,0.005025
tier_4,16,mlp_out,transliteration,0.072475,0.17545
tier_4,16,residual,code_switching,0.08282500000000001,0.076375
tier_4,16,residual,standard_translation,0.052000000000000005,0.026475
tier_4,16,residual,transliteration,0.15352500000000002,0.394625
tier_4,17,attn_out,code_switching,-0.001175,0.0016749999999999998
tier_4,17,attn_out,standard_translation,0.00017500000000000003,0.000575
tier_4,17,attn_out,transliteration,-0.027424999999999998,0.056925
tier_4,17,mlp_out,code_switching,0.003125,0.006475
tier_4,17,mlp_out,standard_translation,-0.00027500000000000007,0.001725
tier_4,17,mlp_out,transliteration,0.011825,0.028849999999999997
tier_4,17,residual,code_switching,0.0157,0.023725
tier_4,17,residual,standard_translation,0.011575,0.0145
tier_4,17,residual,transliteration,-0.2523,0.5700000000000001
tier_4,18,attn_out,code_switching,-7.500000000000001e-05,0.002025
tier_4,18,attn_out,standard_translation,-0.0004249999999999999,0.000675
tier_4,18,attn_out,transliteration,-0.02735,0.054525000000000004
tier_4,18,mlp_out,code_switching,0.003525,0.008
tier_4,18,mlp_out,standard_translation,0.00017499999999999997,0.0012000000000000001
tier_4,18,mlp_out,transliteration,0.055125,0.126875
tier_4,18,residual,code_switching,0.0069500000000000004,0.020925
tier_4,18,residual,standard_translation,0.00935,0.011125
tier_4,18,residual,transliteration,-0.12934999999999997,0.30785
tier_4,19,attn_out,code_switching,-0.0005499999999999999,0.00245
tier_4,19,attn_out,standard_translation,-0.00030000000000000003,0.000825
tier_4,19,attn_out,transliteration,-0.032100000000000004,0.06485
tier_4,19,mlp_out,code_switching,0.002725,0.003925
tier_4,19,mlp_out,standard_translation,0.0009,0.00115
tier_4,19,mlp_out,transliteration,0.057625,0.117225
tier_4,19,residual,code_switching,0.0101,0.017075
tier_4,19,residual,standard_translation,0.00935,0.00975
tier_4,19,residual,transliteration,-0.066775,0.16770000000000002
tier_4,20,attn_out,code_switching,0.00055,0.00195
tier_4,20,attn_out,standard_translation,-9.999999999999999e-05,0.00065
tier_4,20,attn_out,transliteration,0.016625,0.037625
tier_4,20,mlp_out,code_switching,-0.00025,0.003625
tier_4,20,mlp_out,standard_translation,0.00034999999999999994,0.002175
tier_4,20,mlp_out,transliteration,-0.040625,0.08059999999999999
tier_4,20,residual,code_switching,0.012675000000000002,0.01765
tier_4,20,residual,standard_translation,0.0074,0.009975000000000001
tier_4,20,residual,transliteration,-0.15049999999999997,0.32397499999999996
tier_4,21,attn_out,code_switching,2.4999999999999984e-05,0.0008
tier_4,21,attn_out,standard_translation,-4.999999999999998e-05,0.000575
tier_4,21,attn_out,transliteration,0.009600000000000001,0.021075000000000003
tier_4,21,mlp_out,code_switching,0.0022,0.00435
tier_4,21,mlp_out,standard_translation,0.00015000000000000001,0.001525
tier_4,21,mlp_out,transliteration,-0.0601,0.124675
tier_4,21,residual,code_switching,0.015,0.018375
tier_4,21,residual,standard_translation,0.00585,0.0091
tier_4,21,residual,transliteration,-0.17272500000000002,0.36095
tier_4,22,attn_out,code_switching,0.00030000000000000003,0.00075
tier_4,22,attn_out,standard_translation,4.9999999999999996e-05,0.00047499999999999994
tier_4,22,attn_out,transliteration,-0.009475,0.02115
tier_4,22,mlp_out,code_switching,0.0013,0.0025499999999999997
tier_4,22,mlp_out,standard_translation,0.00075,0.0017000000000000001
tier_4,22,mlp_out,transliteration,0.001375,0.00795
tier_4,22,residual,code_switching,0.012025000000000001,0.01575
tier_4,22,residual,standard_translation,0.0059499999999999996,0.008425
tier_4,22,residual,transliteration,-0.143375,0.302525
tier_4,23,attn_out,code_switching,-0.00027499999999999996,0.0013
tier_4,23,attn_out,standard_translation,-2.500000000000001e-05,0.00045
tier_4,23,attn_out,transliteration,0.015125000000000001,0.03195
tier_4,23,mlp_out,code_switching,0.00085,0.00395
tier_4,23,mlp_out,standard_translation,-0.001075,0.001325
tier_4,23,mlp_out,transliteration,-0.030074999999999998,0.059300000000000005
tier_4,23,residual,code_switching,0.0093,0.01055
tier_4,23,residual,standard_translation,0.00475,0.00625
tier_4,23,residual,transliteration,-0.120625,0.25205
tier_4,24,attn_out,code_switching,-0.0002,0.0005
tier_4,24,attn_out,standard_translation,0.00019999999999999998,0.000575
tier_4,24,attn_out,transliteration,-0.011425,0.025824999999999997
tier_4,24,mlp_out,code_switching,0.00075,0.000725
tier_4,24,mlp_out,standard_translation,0.00047499999999999994,0.000725
tier_4,24,mlp_out,transliteration,-0.016675,0.034124999999999996
tier_4,24,residual,code_switching,-0.0006,0.01075
tier_4,24,residual,standard_translation,0.0015,0.005875
tier_4,24,residual,transliteration,-0.005625,0.01455
tier_4,25,attn_out,code_switching,0.00019999999999999998,0.00025
tier_4,25,attn_out,standard_translation,0.00030000000000000003,0.00035
tier_4,25,attn_out,transliteration,-0.01395,0.029349999999999998
tier_4,25,mlp_out,code_switching,0.00030000000000000003,0.000875
tier_4,25,mlp_out,standard_translation,-0.000125,0.000575
tier_4,25,mlp_out,transliteration,-0.025575000000000004,0.0527
tier_4,25,residual,code_switching,-0.0021999999999999997,0.00915
tier_4,25,residual,standard_translation,0.0010249999999999999,0.005375
tier_4,25,residual,transliteration,-0.019025000000000004,0.04055
tier_4,26,attn_out,code_switching,5e-05,0.000525
tier_4,26,attn_out,standard_translation,0.00015000000000000001,0.00019999999999999998
tier_4,26,attn_out,transliteration,-0.0193,0.03977499999999999
tier_4,26,mlp_out,code_switching,0.00025,0.001125
tier_4,26,mlp_out,standard_translation,0.00025,0.000975
tier_4,26,mlp_out,transliteration,0.00435,0.01
tier_4,26,residual,code_switching,-0.001925,0.0094
tier_4,26,residual,standard_translation,0.00125,0.004399999999999999
tier_4,26,residual,transliteration,-0.006625000000000001,0.019299999999999998
tier_4,27,attn_out,code_switching,-0.000275,0.0006000000000000001
tier_4,27,attn_out,standard_translation,0.00012499999999999998,0.000325
tier_4,27,attn_out,transliteration,-0.015774999999999997,0.034300000000000004
tier_4,27,mlp_out,code_switching,0.0015249999999999999,0.001825
tier_4,27,mlp_out,standard_translation,0.00034999999999999994,0.000775
tier_4,27,mlp_out,transliteration,-0.007425,0.014725
tier_4,27,residual,code_switching,0.00035,0.005275
tier_4,27,residual,standard_translation,0.00085,0.0037749999999999997
tier_4,27,residual,transliteration,0.000925,0.005725
tier_4,28,attn_out,code_switching,4.9999999999999996e-05,0.00045
tier_4,28,attn_out,standard_translation,0.0001,0.00035
tier_4,28,attn_out,transliteration,-0.00565,0.014199999999999999
tier_4,28,mlp_out,code_switching,0.000175,0.0011250000000000001
tier_4,28,mlp_out,standard_translation,0.000525,0.0009249999999999999
tier_4,28,mlp_out,transliteration,-0.01035,0.02115
tier_4,28,residual,code_switching,0.00135,0.00265
tier_4,28,residual,standard_translation,0.00095,0.00245
tier_4,28,residual,transliteration,0.0027,0.011375
tier_4,29,attn_out,code_switching,0.000525,0.000325
tier_4,29,attn_out,standard_translation,0.000325,0.00075
tier_4,29,attn_out,transliteration,0.00205,0.0053
tier_4,29,mlp_out,code_switching,4.999999999999997e-05,0.001
tier_4,29,mlp_out,standard_translation,-2.0328790734103208e-20,0.00042500000000000003
tier_4,29,mlp_out,transliteration,-0.005225,0.015875
tier_4,29,residual,code_switching,0.0033,0.0047
tier_4,29,residual,standard_translation,0.001,0.000825
tier_4,29,residual,transliteration,-0.0039000000000000003,0.012075
tier_4,30,attn_out,code_switching,0.000325,0.00027499999999999996
tier_4,30,attn_out,standard_translation,-7.500000000000001e-05,0.000275
tier_4,30,attn_out,transliteration,-0.0088,0.017775
tier_4,30,mlp_out,code_switching,-0.000375,0.0009
tier_4,30,mlp_out,standard_translation,2.4999999999999984e-05,0.0005
tier_4,30,mlp_out,transliteration,-0.007775,0.015925
tier_4,30,residual,code_switching,0.00255,0.002725
tier_4,30,residual,standard_translation,0.00045,0.0006000000000000001
tier_4,30,residual,transliteration,-0.0115,0.025675000000000003
tier_4,31,attn_out,code_switching,0.0,0.0
tier_4,31,attn_out,standard_translation,0.0,0.0
tier_4,31,attn_out,transliteration,0.0,0.0
tier_4,31,mlp_out,code_switching,0.0,0.0
tier_4,31,mlp_out,standard_translation,0.0,0.0
tier_4,31,mlp_out,transliteration,0.0,0.0
tier_4,31,residual,code_switching,0.0,0.0
tier_4,31,residual,standard_translation,0.0,0.0
tier_4,31,residual,transliteration,0.0,0.0
