language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ru,16,all,0.9721153846153846,0.9979012573964497,0.01,520,520
ru,17,unknown,0.9721153846153846,0.9978420857988166,0.01,520,520
ru,17,all,0.9721153846153846,0.9978420857988166,0.01,520,520
ru,18,unknown,0.9711538461538461,0.9977903106508876,0.01,520,520
ru,18,all,0.9711538461538461,0.9977903106508876,0.01,520,520
ru,19,unknown,0.9711538461538461,0.9977459319526627,0.01,520,520
ru,19,all,0.9711538461538461,0.9977459319526627,0.01,520,520
ru,20,unknown,0.9692307692307692,0.9977200443786981,0.01,520,520
ru,20,all,0.9692307692307692,0.9977200443786981,0.01,520,520
ru,21,unknown,0.9711538461538461,0.9977459319526627,0.01,520,520
ru,21,all,0.9711538461538461,0.9977459319526627,0.01,520,520
ru,22,unknown,0.9711538461538461,0.9977200443786982,0.01,520,520
ru,22,all,0.9711538461538461,0.9977200443786982,0.01,520,520
ru,23,unknown,0.9711538461538461,0.9976460798816569,0.01,520,520
ru,23,all,0.9711538461538461,0.9976460798816569,0.01,520,520
ru,24,unknown,0.9721153846153846,0.9975573224852071,0.01,520,520
ru,24,all,0.9721153846153846,0.9975573224852071,0.01,520,520
ru,25,unknown,0.9721153846153846,0.9975758136094675,0.01,520,520
ru,25,all,0.9721153846153846,0.9975758136094675,0.01,520,520
ru,26,unknown,0.9711538461538461,0.9975610207100591,0.01,520,520
ru,26,all,0.9711538461538461,0.9975610207100591,0.01,520,520
ru,27,unknown,0.9701923076923077,0.9975980029585799,0.01,520,520
ru,27,all,0.9701923076923077,0.9975980029585799,0.01,520,520
ru,28,unknown,0.9692307692307692,0.9976238905325444,0.01,520,520
ru,28,all,0.9692307692307692,0.9976238905325444,0.01,520,520
ru,29,unknown,0.9711538461538461,0.9976719674556214,0.01,520,520
ru,29,all,0.9711538461538461,0.9976719674556214,0.01,520,520
ru,30,unknown,0.9730769230769231,0.9976978550295859,0.01,520,520
ru,30,all,0.9730769230769231,0.9976978550295859,0.01,520,520
ru,31,unknown,0.9721153846153846,0.9977015532544379,0.01,520,520
ru,31,all,0.9721153846153846,0.9977015532544379,0.01,520,520
ko,0,unknown,0.989423076923077,0.9997540680473372,10.0,520,520
ko,0,all,0.989423076923077,0.9997540680473372,10.0,520,520
ko,1,unknown,0.9932692307692308,0.9998798076923077,10.0,520,520
ko,1,all,0.9932692307692308,0.9998798076923077,10.0,520,520
ko,2,unknown,0.9903846153846154,0.9997318786982249,1.0,520,520
ko,2,all,0.9903846153846154,0.9997318786982249,1.0,520,520
ko,3,unknown,0.9913461538461539,0.9998058431952662,1.0,520,520
ko,3,all,0.9913461538461539,0.9998058431952662,1.0,520,520
ko,4,unknown,0.9884615384615385,0.9996616124260355,0.1,520,520
ko,4,all,0.9884615384615385,0.9996616124260355,0.1,520,520
ko,5,unknown,0.989423076923077,0.9996948964497041,0.1,520,520
ko,5,all,0.989423076923077,0.9996948964497041,0.1,520,520
ko,6,unknown,0.989423076923077,0.9997244822485207,0.1,520,520
ko,6,all,0.989423076923077,0.9997244822485207,0.1,520,520
ko,7,unknown,0.9865384615384616,0.9995025887573964,0.01,520,520
ko,7,all,0.9865384615384616,0.9995025887573964,0.01,520,520
ko,8,unknown,0.9875,0.9995543639053255,0.01,520,520
ko,8,all,0.9875,0.9995543639053255,0.01,520,520
ko,9,unknown,0.9875,0.9995876479289941,0.01,520,520
ko,9,all,0.9875,0.9995876479289941,0.01,520,520
ko,10,unknown,0.9875,0.9997355769230769,0.1,520,520
ko,10,all,0.9875,0.9997355769230769,0.1,520,520
ko,11,unknown,0.9865384615384616,0.9995580621301775,0.01,520,520
ko,11,all,0.9865384615384616,0.9995580621301775,0.01,520,520
ko,12,unknown,0.9865384615384616,0.9996061390532545,0.01,520,520
ko,12,all,0.9865384615384616,0.9996061390532545,0.01,520,520
ko,13,unknown,0.9884615384615385,0.9996468195266273,0.01,520,520
ko,13,all,0.9884615384615385,0.9996468195266273,0.01,520,520
ko,14,unknown,0.9875,0.9996246301775148,0.01,520,520
ko,14,all,0.9875,0.9996246301775148,0.01,520,520
ko,15,unknown,0.9875,0.9995469674556213,0.01,520,520
ko,15,all,0.9875,0.9995469674556213,0.01,520,520
ko,16,unknown,0.9865384615384616,0.9995395710059172,0.01,520,520
ko,16,all,0.9865384615384616,0.9995395710059172,0.01,520,520
ko,17,unknown,0.989423076923077,0.9997540680473372,0.1,520,520
ko,17,all,0.989423076923077,0.9997540680473372,0.1,520,520
ko,18,unknown,0.9903846153846154,0.9997503698224852,0.1,520,520
ko,18,all,0.9903846153846154,0.9997503698224852,0.1,520,520
ko,19,unknown,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,19,all,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,20,unknown,0.9903846153846154,0.9997577662721894,0.1,520,520
ko,20,all,0.9903846153846154,0.9997577662721894,0.1,520,520
ko,21,unknown,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,21,all,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,22,unknown,0.989423076923077,0.9997503698224852,0.1,520,520
ko,22,all,0.989423076923077,0.9997503698224852,0.1,520,520
ko,23,unknown,0.9903846153846154,0.9997466715976331,0.1,520,520
ko,23,all,0.9903846153846154,0.9997466715976331,0.1,520,520
ko,24,unknown,0.989423076923077,0.9997429733727811,0.1,520,520
ko,24,all,0.989423076923077,0.9997429733727811,0.1,520,520
ko,25,unknown,0.9903846153846154,0.9997503698224852,0.1,520,520
ko,25,all,0.9903846153846154,0.9997503698224852,0.1,520,520
ko,26,unknown,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,26,all,0.9903846153846154,0.9997540680473372,0.1,520,520
ko,27,unknown,0.9903846153846154,0.9997688609467456,0.1,520,520
ko,27,all,0.9903846153846154,0.9997688609467456,0.1,520,520
ko,28,unknown,0.9903846153846154,0.9997688609467456,0.1,520,520
ko,28,all,0.9903846153846154,0.9997688609467456,0.1,520,520
ko,29,unknown,0.9903846153846154,0.9997762573964497,0.1,520,520
ko,29,all,0.9903846153846154,0.9997762573964497,0.1,520,520
ko,30,unknown,0.9913461538461539,0.9998095414201184,0.1,520,520
ko,30,all,0.9913461538461539,0.9998095414201184,0.1,520,520
ko,31,unknown,0.9836538461538461,0.9989256656804735,0.01,520,520
ko,31,all,0.9836538461538461,0.9989256656804735,0.01,520,520
ja,0,unknown,0.989423076923077,0.9996412721893492,10.0,520,520
ja,0,all,0.989423076923077,0.9996412721893492,10.0,520,520
ja,1,unknown,0.9826923076923076,0.9994193786982248,1.0,520,520
ja,1,all,0.9826923076923076,0.9994193786982248,1.0,520,520
ja,2,unknown,0.9865384615384616,0.9995784023668639,1.0,520,520
ja,2,all,0.9865384615384616,0.9995784023668639,1.0,520,520
ja,3,unknown,0.9846153846153847,0.9994452662721893,0.1,520,520
ja,3,all,0.9846153846153847,0.9994452662721893,0.1,520,520
ja,4,unknown,0.9855769230769231,0.9995377218934911,0.1,520,520
ja,4,all,0.9855769230769231,0.9995377218934911,0.1,520,520
ja,5,unknown,0.9875,0.999534023668639,0.1,520,520
ja,5,all,0.9875,0.999534023668639,0.1,520,520
ja,6,unknown,0.9875,0.9995968934911243,0.1,520,520
ja,6,all,0.9875,0.9995968934911243,0.1,520,520
ja,7,unknown,0.9875,0.9996005917159764,0.1,520,520
ja,7,all,0.9875,0.9996005917159764,0.1,520,520
ja,8,unknown,0.9826923076923076,0.9991087278106509,0.01,520,520
ja,8,all,0.9826923076923076,0.9991087278106509,0.01,520,520
ja,9,unknown,0.9865384615384616,0.9995894970414202,0.1,520,520
ja,9,all,0.9865384615384616,0.9995894970414202,0.1,520,520
ja,10,unknown,0.9846153846153847,0.9992973372781064,0.01,520,520
ja,10,all,0.9846153846153847,0.9992973372781064,0.01,520,520
ja,11,unknown,0.9836538461538461,0.9992862426035503,0.01,520,520
ja,11,all,0.9836538461538461,0.9992862426035503,0.01,520,520
ja,12,unknown,0.9865384615384616,0.9994267751479291,0.01,520,520
ja,12,all,0.9865384615384616,0.9994267751479291,0.01,520,520
ja,13,unknown,0.9855769230769231,0.9995894970414202,0.1,520,520
ja,13,all,0.9855769230769231,0.9995894970414202,0.1,520,520
ja,14,unknown,0.9855769230769231,0.999582100591716,0.1,520,520
ja,14,all,0.9855769230769231,0.999582100591716,0.1,520,520
ja,15,unknown,0.9855769230769231,0.9995968934911243,0.1,520,520
ja,15,all,0.9855769230769231,0.9995968934911243,0.1,520,520
ja,16,unknown,0.9855769230769231,0.9995857988165681,0.1,520,520
ja,16,all,0.9855769230769231,0.9995857988165681,0.1,520,520
ja,17,unknown,0.9875,0.9996079881656805,0.1,520,520
ja,17,all,0.9875,0.9996079881656805,0.1,520,520
ja,18,unknown,0.9855769230769231,0.9996042899408284,0.1,520,520
ja,18,all,0.9855769230769231,0.9996042899408284,0.1,520,520
ja,19,unknown,0.9865384615384616,0.9996005917159764,0.1,520,520
ja,19,all,0.9865384615384616,0.9996005917159764,0.1,520,520
ja,20,unknown,0.9865384615384616,0.9996005917159763,0.1,520,520
ja,20,all,0.9865384615384616,0.9996005917159763,0.1,520,520
ja,21,unknown,0.9865384615384616,0.9995931952662721,0.1,520,520
ja,21,all,0.9865384615384616,0.9995931952662721,0.1,520,520
ja,22,unknown,0.9865384615384616,0.9995968934911242,0.1,520,520
ja,22,all,0.9865384615384616,0.9995968934911242,0.1,520,520
ja,23,unknown,0.9865384615384616,0.9996116863905324,0.1,520,520
ja,23,all,0.9865384615384616,0.9996116863905324,0.1,520,520
ja,24,unknown,0.9875,0.9996190828402367,0.1,520,520
ja,24,all,0.9875,0.9996190828402367,0.1,520,520
ja,25,unknown,0.9875,0.9996523668639054,0.1,520,520
ja,25,all,0.9875,0.9996523668639054,0.1,520,520
ja,26,unknown,0.9865384615384616,0.9996449704142012,0.1,520,520
ja,26,all,0.9865384615384616,0.9996449704142012,0.1,520,520
ja,27,unknown,0.9865384615384616,0.9996597633136095,0.1,520,520
ja,27,all,0.9865384615384616,0.9996597633136095,0.1,520,520
ja,28,unknown,0.9884615384615385,0.9996671597633137,0.1,520,520
ja,28,all,0.9884615384615385,0.9996671597633137,0.1,520,520
ja,29,unknown,0.9875,0.9996671597633136,0.1,520,520
ja,29,all,0.9875,0.9996671597633136,0.1,520,520
ja,30,unknown,0.9884615384615385,0.9996819526627219,0.1,520,520
ja,30,all,0.9884615384615385,0.9996819526627219,0.1,520,520
ja,31,unknown,0.975,0.9986242603550296,0.01,520,520
ja,31,all,0.975,0.9986242603550296,0.01,520,520
tr,0,unknown,0.9875,0.9992289201183432,1.0,520,520
tr,0,all,0.9875,0.9992289201183432,1.0,520,520
tr,1,unknown,0.9913461538461539,0.9997429733727812,1.0,520,520
tr,1,all,0.9913461538461539,0.9997429733727812,1.0,520,520
tr,2,unknown,0.9615384615384616,0.9952274408284024,0.1,520,520
tr,2,all,0.9615384615384616,0.9952274408284024,0.1,520,520
tr,3,unknown,0.9923076923076923,0.9999204881656805,1.0,520,520
tr,3,all,0.9923076923076923,0.9999204881656805,1.0,520,520
tr,4,unknown,0.9923076923076923,0.9998169378698225,0.1,520,520
tr,4,all,0.9923076923076923,0.9998169378698225,0.1,520,520
tr,5,unknown,0.9903846153846154,0.999839127218935,0.1,520,520
tr,5,all,0.9903846153846154,0.999839127218935,0.1,520,520
tr,6,unknown,0.9942307692307693,0.9998539201183432,0.1,520,520
tr,6,all,0.9942307692307693,0.9998539201183432,0.1,520,520
tr,7,unknown,0.9932692307692308,0.9998724112426035,0.1,520,520
tr,7,all,0.9932692307692308,0.9998724112426035,0.1,520,520
tr,8,unknown,0.9932692307692308,0.9998650147928995,0.1,520,520
tr,8,all,0.9932692307692308,0.9998650147928995,0.1,520,520
tr,9,unknown,0.9932692307692308,0.9998872041420118,0.1,520,520
tr,9,all,0.9932692307692308,0.9998872041420118,0.1,520,520
tr,10,unknown,0.9932692307692308,0.9998835059171598,0.1,520,520
tr,10,all,0.9932692307692308,0.9998835059171598,0.1,520,520
tr,11,unknown,0.9932692307692308,0.999890902366864,0.1,520,520
tr,11,all,0.9932692307692308,0.999890902366864,0.1,520,520
tr,12,unknown,0.9932692307692308,0.9998761094674556,0.1,520,520
tr,12,all,0.9932692307692308,0.9998761094674556,0.1,520,520
tr,13,unknown,0.9932692307692308,0.9999056952662722,0.1,520,520
tr,13,all,0.9932692307692308,0.9999056952662722,0.1,520,520
tr,14,unknown,0.9932692307692308,0.9998909023668638,0.1,520,520
tr,14,all,0.9932692307692308,0.9998909023668638,0.1,520,520
tr,15,unknown,0.9932692307692308,0.999890902366864,0.1,520,520
tr,15,all,0.9932692307692308,0.999890902366864,0.1,520,520
tr,16,unknown,0.9865384615384616,0.9994877958579882,0.01,520,520
tr,16,all,0.9865384615384616,0.9994877958579882,0.01,520,520
tr,17,unknown,0.9932692307692308,0.999894600591716,0.1,520,520
tr,17,all,0.9932692307692308,0.999894600591716,0.1,520,520
tr,18,unknown,0.9932692307692308,0.999894600591716,0.1,520,520
tr,18,all,0.9932692307692308,0.999894600591716,0.1,520,520
tr,19,unknown,0.9865384615384616,0.9992585059171598,0.01,520,520
tr,19,all,0.9865384615384616,0.9992585059171598,0.01,520,520
tr,20,unknown,0.9846153846153847,0.9992104289940829,0.01,520,520
tr,20,all,0.9846153846153847,0.9992104289940829,0.01,520,520
tr,21,unknown,0.9836538461538461,0.9991401627218934,0.01,520,520
tr,21,all,0.9836538461538461,0.9991401627218934,0.01,520,520
tr,22,unknown,0.9826923076923076,0.9990698964497041,0.01,520,520
tr,22,all,0.9826923076923076,0.9990698964497041,0.01,520,520
tr,23,unknown,0.9836538461538461,0.9989922337278107,0.01,520,520
tr,23,all,0.9836538461538461,0.9989922337278107,0.01,520,520
tr,24,unknown,0.9817307692307692,0.9989330621301775,0.01,520,520
tr,24,all,0.9817307692307692,0.9989330621301775,0.01,520,520
tr,25,unknown,0.9817307692307692,0.9989663461538462,0.01,520,520
tr,25,all,0.9817307692307692,0.9989663461538462,0.01,520,520
tr,26,unknown,0.9817307692307692,0.9989478550295858,0.01,520,520
tr,26,all,0.9817307692307692,0.9989478550295858,0.01,520,520
tr,27,unknown,0.9826923076923076,0.9989515532544379,0.01,520,520
tr,27,all,0.9826923076923076,0.9989515532544379,0.01,520,520
tr,28,unknown,0.9836538461538461,0.9989404585798817,0.01,520,520
tr,28,all,0.9836538461538461,0.9989404585798817,0.01,520,520
tr,29,unknown,0.9826923076923076,0.9989293639053255,0.01,520,520
tr,29,all,0.9826923076923076,0.9989293639053255,0.01,520,520
tr,30,unknown,0.9846153846153847,0.9990144230769231,0.01,520,520
tr,30,all,0.9846153846153847,0.9990144230769231,0.01,520,520
tr,31,unknown,0.9836538461538461,0.999007026627219,0.01,520,520
tr,31,all,0.9836538461538461,0.999007026627219,0.01,520,520
id,0,unknown,0.9798076923076923,0.9989607988165681,10.0,520,520
id,0,all,0.9798076923076923,0.9989607988165681,10.0,520,520
id,1,unknown,0.948076923076923,0.9893860946745563,0.1,520,520
id,1,all,0.948076923076923,0.9893860946745563,0.1,520,520
id,2,unknown,0.9538461538461539,0.9911057692307692,0.1,520,520
id,2,all,0.9538461538461539,0.9911057692307692,0.1,520,520
id,3,unknown,0.9778846153846154,0.9981915680473372,0.1,520,520
id,3,all,0.9778846153846154,0.9981915680473372,0.1,520,520
id,4,unknown,0.9692307692307692,0.9958431952662723,0.01,520,520
id,4,all,0.9692307692307692,0.9958431952662723,0.01,520,520
id,5,unknown,0.9701923076923077,0.9969489644970414,0.01,520,520
id,5,all,0.9701923076923077,0.9969489644970414,0.01,520,520
id,6,unknown,0.9721153846153846,0.9973002958579882,0.01,520,520
id,6,all,0.9721153846153846,0.9973002958579882,0.01,520,520
id,7,unknown,0.9730769230769231,0.9976960059171599,0.01,520,520
id,7,all,0.9730769230769231,0.9976960059171599,0.01,520,520
id,8,unknown,0.9740384615384615,0.9979178994082841,0.01,520,520
id,8,all,0.9740384615384615,0.9979178994082841,0.01,520,520
id,9,unknown,0.9769230769230769,0.9979955621301775,0.01,520,520
id,9,all,0.9769230769230769,0.9979955621301775,0.01,520,520
id,10,unknown,0.9759615384615384,0.9979031065088758,0.01,520,520
id,10,all,0.9759615384615384,0.9979031065088758,0.01,520,520
id,11,unknown,0.9769230769230769,0.9980473372781065,0.01,520,520
id,11,all,0.9769230769230769,0.9980473372781065,0.01,520,520
id,12,unknown,0.9730769230769231,0.997969674556213,0.01,520,520
id,12,all,0.9730769230769231,0.997969674556213,0.01,520,520
id,13,unknown,0.9759615384615384,0.9977995562130177,0.01,520,520
id,13,all,0.9759615384615384,0.9977995562130177,0.01,520,520
id,14,unknown,0.9740384615384615,0.9976331360946745,0.01,520,520
id,14,all,0.9740384615384615,0.9976331360946745,0.01,520,520
id,15,unknown,0.975,0.9973335798816568,0.01,520,520
id,15,all,0.975,0.9973335798816568,0.01,520,520
id,16,unknown,0.9740384615384615,0.997241124260355,0.01,520,520
id,16,all,0.9740384615384615,0.997241124260355,0.01,520,520
id,17,unknown,0.975,0.9969637573964497,0.01,520,520
id,17,all,0.975,0.9969637573964497,0.01,520,520
id,18,unknown,0.9721153846153846,0.9968306213017751,0.01,520,520
id,18,all,0.9721153846153846,0.9968306213017751,0.01,520,520
id,19,unknown,0.9730769230769231,0.9967566568047337,0.01,520,520
id,19,all,0.9730769230769231,0.9967566568047337,0.01,520,520
id,20,unknown,0.9721153846153846,0.9965310650887573,0.01,520,520
id,20,all,0.9721153846153846,0.9965310650887573,0.01,520,520
id,21,unknown,0.9721153846153846,0.9964016272189349,0.01,520,520
id,21,all,0.9721153846153846,0.9964016272189349,0.01,520,520
id,22,unknown,0.9721153846153846,0.99625,0.01,520,520
id,22,all,0.9721153846153846,0.99625,0.01,520,520
id,23,unknown,0.9711538461538461,0.9961094674556213,0.01,520,520
id,23,all,0.9711538461538461,0.9961094674556213,0.01,520,520
id,24,unknown,0.9701923076923077,0.996042899408284,0.01,520,520
id,24,all,0.9701923076923077,0.996042899408284,0.01,520,520
id,25,unknown,0.9701923076923077,0.9961242603550295,0.01,520,520
id,25,all,0.9701923076923077,0.9961242603550295,0.01,520,520
id,26,unknown,0.9701923076923077,0.996150147928994,0.01,520,520
id,26,all,0.9701923076923077,0.996150147928994,0.01,520,520
id,27,unknown,0.9711538461538461,0.9961834319526627,0.01,520,520
id,27,all,0.9711538461538461,0.9961834319526627,0.01,520,520
id,28,unknown,0.9711538461538461,0.9961797337278107,0.01,520,520
id,28,all,0.9711538461538461,0.9961797337278107,0.01,520,520
id,29,unknown,0.9721153846153846,0.9963128698224852,0.01,520,520
id,29,all,0.9721153846153846,0.9963128698224852,0.01,520,520
id,30,unknown,0.9730769230769231,0.9962869822485207,0.01,520,520
id,30,all,0.9730769230769231,0.9962869822485207,0.01,520,520
id,31,unknown,0.9740384615384615,0.9965347633136096,0.01,520,520
id,31,all,0.9740384615384615,0.9965347633136096,0.01,520,520
hi,0,unknown,0.9317307692307693,0.9823428254437869,0.1,520,520
hi,0,all,0.9317307692307693,0.9823428254437869,0.1,520,520
hi,1,unknown,0.9826923076923076,0.9992252218934912,1.0,520,520
hi,1,all,0.9826923076923076,0.9992252218934912,1.0,520,520
hi,2,unknown,0.9961538461538462,0.9999574704142012,10.0,520,520
hi,2,all,0.9961538461538462,0.9999574704142012,10.0,520,520
hi,3,unknown,0.9932692307692308,0.9998354289940828,1.0,520,520
hi,3,all,0.9932692307692308,0.9998354289940828,1.0,520,520
hi,4,unknown,0.9942307692307693,0.9998761094674558,1.0,520,520
hi,4,all,0.9942307692307693,0.9998761094674558,1.0,520,520
hi,5,unknown,0.9865384615384616,0.9996690088757396,0.1,520,520
hi,5,all,0.9865384615384616,0.9996690088757396,0.1,520,520
hi,6,unknown,0.9903846153846154,0.9997133875739646,0.1,520,520
hi,6,all,0.9903846153846154,0.9997133875739646,0.1,520,520
hi,7,unknown,0.9903846153846154,0.9997096893491125,0.1,520,520
hi,7,all,0.9903846153846154,0.9997096893491125,0.1,520,520
hi,8,unknown,0.9865384615384616,0.9993583579881657,0.01,520,520
hi,8,all,0.9865384615384616,0.9993583579881657,0.01,520,520
hi,9,unknown,0.9865384615384616,0.9994582100591716,0.01,520,520
hi,9,all,0.9865384615384616,0.9994582100591716,0.01,520,520
hi,10,unknown,0.9855769230769231,0.9995025887573965,0.01,520,520
hi,10,all,0.9855769230769231,0.9995025887573965,0.01,520,520
hi,11,unknown,0.9875,0.9994767011834319,0.01,520,520
hi,11,all,0.9875,0.9994767011834319,0.01,520,520
hi,12,unknown,0.9865384615384616,0.9994508136094674,0.01,520,520
hi,12,all,0.9865384615384616,0.9994508136094674,0.01,520,520
hi,13,unknown,0.9855769230769231,0.9994138313609469,0.01,520,520
hi,13,all,0.9855769230769231,0.9994138313609469,0.01,520,520
hi,14,unknown,0.9855769230769231,0.9994212278106508,0.01,520,520
hi,14,all,0.9855769230769231,0.9994212278106508,0.01,520,520
hi,15,unknown,0.9826923076923076,0.9991290680473374,0.01,520,520
hi,15,all,0.9826923076923076,0.9991290680473374,0.01,520,520
hi,16,unknown,0.9807692307692307,0.9989774408284025,0.01,520,520
hi,16,all,0.9807692307692307,0.9989774408284025,0.01,520,520
hi,17,unknown,0.9817307692307692,0.9988923816568047,0.01,520,520
hi,17,all,0.9817307692307692,0.9988923816568047,0.01,520,520
hi,18,unknown,0.9798076923076923,0.9988110207100591,0.01,520,520
hi,18,all,0.9798076923076923,0.9988110207100591,0.01,520,520
hi,19,unknown,0.9788461538461538,0.9987074704142012,0.01,520,520
hi,19,all,0.9788461538461538,0.9987074704142012,0.01,520,520
hi,20,unknown,0.9778846153846154,0.9986335059171598,0.01,520,520
hi,20,all,0.9778846153846154,0.9986335059171598,0.01,520,520
hi,21,unknown,0.9788461538461538,0.998592825443787,0.01,520,520
hi,21,all,0.9788461538461538,0.998592825443787,0.01,520,520
hi,22,unknown,0.9798076923076923,0.9986778846153845,0.01,520,520
hi,22,all,0.9798076923076923,0.9986778846153845,0.01,520,520
hi,23,unknown,0.9788461538461538,0.9985891272189349,0.01,520,520
hi,23,all,0.9788461538461538,0.9985891272189349,0.01,520,520
hi,24,unknown,0.9807692307692307,0.9985558431952662,0.01,520,520
hi,24,all,0.9807692307692307,0.9985558431952662,0.01,520,520
hi,25,unknown,0.9807692307692307,0.998592825443787,0.01,520,520
hi,25,all,0.9807692307692307,0.998592825443787,0.01,520,520
hi,26,unknown,0.9913461538461539,0.9997170857988165,0.1,520,520
hi,26,all,0.9913461538461539,0.9997170857988165,0.1,520,520
hi,27,unknown,0.9826923076923076,0.9986630917159763,0.01,520,520
hi,27,all,0.9826923076923076,0.9986630917159763,0.01,520,520
hi,28,unknown,0.9807692307692307,0.9987185650887573,0.01,520,520
hi,28,all,0.9807692307692307,0.9987185650887573,0.01,520,520
hi,29,unknown,0.9817307692307692,0.9988110207100592,0.01,520,520
hi,29,all,0.9817307692307692,0.9988110207100592,0.01,520,520
hi,30,unknown,0.9855769230769231,0.9989441568047336,0.01,520,520
hi,30,all,0.9855769230769231,0.9989441568047336,0.01,520,520
hi,31,unknown,0.9836538461538461,0.9988627958579881,0.01,520,520
hi,31,all,0.9836538461538461,0.9988627958579881,0.01,520,520
sw,0,unknown,0.9884615384615385,0.9994415680473373,10.0,520,520
sw,0,all,0.9884615384615385,0.9994415680473373,10.0,520,520
sw,1,unknown,0.9355769230769231,0.9862943786982249,0.1,520,520
sw,1,all,0.9355769230769231,0.9862943786982249,0.1,520,520
sw,2,unknown,0.8721153846153846,0.9514681952662722,0.01,520,520
sw,2,all,0.8721153846153846,0.9514681952662722,0.01,520,520
sw,3,unknown,0.9884615384615385,0.9995894970414201,1.0,520,520
sw,3,all,0.9884615384615385,0.9995894970414201,1.0,520,520
sw,4,unknown,0.9817307692307692,0.9987426035502958,0.1,520,520
sw,4,all,0.9817307692307692,0.9987426035502958,0.1,520,520
sw,5,unknown,0.9653846153846154,0.9941235207100592,0.01,520,520
sw,5,all,0.9653846153846154,0.9941235207100592,0.01,520,520
sw,6,unknown,0.9692307692307692,0.9958801775147929,0.01,520,520
sw,6,all,0.9692307692307692,0.9958801775147929,0.01,520,520
sw,7,unknown,0.9769230769230769,0.9970636094674556,0.01,520,520
sw,7,all,0.9769230769230769,0.9970636094674556,0.01,520,520
sw,8,unknown,0.975,0.997289201183432,0.01,520,520
sw,8,all,0.975,0.997289201183432,0.01,520,520
sw,9,unknown,0.9730769230769231,0.9972485207100592,0.01,520,520
sw,9,all,0.9730769230769231,0.9972485207100592,0.01,520,520
sw,10,unknown,0.9730769230769231,0.9974556213017751,0.01,520,520
sw,10,all,0.9730769230769231,0.9974556213017751,0.01,520,520
sw,11,unknown,0.975,0.9973779585798817,0.01,520,520
sw,11,all,0.975,0.9973779585798817,0.01,520,520
sw,12,unknown,0.9769230769230769,0.9974741124260356,0.01,520,520
sw,12,all,0.9769230769230769,0.9974741124260356,0.01,520,520
sw,13,unknown,0.9759615384615384,0.9971338757396451,0.01,520,520
sw,13,all,0.9759615384615384,0.9971338757396451,0.01,520,520
sw,14,unknown,0.9740384615384615,0.9968454142011834,0.01,520,520
sw,14,all,0.9740384615384615,0.9968454142011834,0.01,520,520
sw,15,unknown,0.9682692307692308,0.9960059171597633,0.01,520,520
sw,15,all,0.9682692307692308,0.9960059171597633,0.01,520,520
sw,16,unknown,0.9663461538461539,0.9955362426035503,0.01,520,520
sw,16,all,0.9663461538461539,0.9955362426035503,0.01,520,520
sw,17,unknown,0.9615384615384616,0.995003698224852,0.01,520,520
sw,17,all,0.9615384615384616,0.995003698224852,0.01,520,520
sw,18,unknown,0.9625,0.9947041420118343,0.01,520,520
sw,18,all,0.9625,0.9947041420118343,0.01,520,520
sw,19,unknown,0.9615384615384616,0.9942825443786982,0.01,520,520
sw,19,all,0.9615384615384616,0.9942825443786982,0.01,520,520
sw,20,unknown,0.9576923076923077,0.9937130177514792,0.01,520,520
sw,20,all,0.9576923076923077,0.9937130177514792,0.01,520,520
sw,21,unknown,0.9548076923076924,0.9934578402366864,0.01,520,520
sw,21,all,0.9548076923076924,0.9934578402366864,0.01,520,520
sw,22,unknown,0.9567307692307693,0.9936242603550296,0.01,520,520
sw,22,all,0.9567307692307693,0.9936242603550296,0.01,520,520
sw,23,unknown,0.9557692307692308,0.9934800295857988,0.01,520,520
sw,23,all,0.9557692307692308,0.9934800295857988,0.01,520,520
sw,24,unknown,0.9548076923076924,0.9933394970414201,0.01,520,520
sw,24,all,0.9548076923076924,0.9933394970414201,0.01,520,520
sw,25,unknown,0.9586538461538462,0.9937352071005916,0.01,520,520
sw,25,all,0.9586538461538462,0.9937352071005916,0.01,520,520
sw,26,unknown,0.9567307692307693,0.9938905325443788,0.01,520,520
sw,26,all,0.9567307692307693,0.9938905325443788,0.01,520,520
sw,27,unknown,0.9615384615384616,0.9944452662721893,0.01,520,520
sw,27,all,0.9615384615384616,0.9944452662721893,0.01,520,520
sw,28,unknown,0.9634615384615385,0.994748520710059,0.01,520,520
sw,28,all,0.9634615384615385,0.994748520710059,0.01,520,520
sw,29,unknown,0.9567307692307693,0.9946745562130177,0.01,520,520
sw,29,all,0.9567307692307693,0.9946745562130177,0.01,520,520
sw,30,unknown,0.9567307692307693,0.9945562130177514,0.01,520,520
sw,30,all,0.9567307692307693,0.9945562130177514,0.01,520,520
sw,31,unknown,0.9548076923076924,0.9942381656804734,0.01,520,520
sw,31,all,0.9548076923076924,0.9942381656804734,0.01,520,520
yo,0,unknown,0.9490384615384615,0.9918565088757396,1.0,520,520
yo,0,all,0.9490384615384615,0.9918565088757396,1.0,520,520
yo,1,unknown,0.9605769230769231,0.9947707100591715,1.0,520,520
yo,1,all,0.9605769230769231,0.9947707100591715,1.0,520,520
