language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
zh,8,all,0.9570325099736865,0.9947714623039299,0.1,384,384
zh,9,unknown,0.968737798149563,0.9964580873671782,1.0,384,384
zh,9,all,0.968737798149563,0.9964580873671782,1.0,384,384
zh,10,unknown,0.9687462863933453,0.9974700624051274,10.0,384,384
zh,10,all,0.9687462863933453,0.9974700624051274,10.0,384,384
zh,11,unknown,0.9674306086070793,0.9981447124304267,10.0,384,384
zh,11,all,0.9674306086070793,0.9981447124304267,10.0,384,384
zh,12,unknown,0.9739750445632799,0.997807387417777,1.0,384,384
zh,12,all,0.9739750445632799,0.997807387417777,1.0,384,384
zh,13,unknown,0.9752822341057635,0.995783437341879,10.0,384,384
zh,13,all,0.9752822341057635,0.995783437341879,10.0,384,384
zh,14,unknown,0.9739750445632799,0.9959520998482039,10.0,384,384
zh,14,all,0.9739750445632799,0.9959520998482039,10.0,384,384
zh,15,unknown,0.9726763432645786,0.9940968122786304,10.0,384,384
zh,15,all,0.9726763432645786,0.9940968122786304,10.0,384,384
zh,16,unknown,0.9726848315083609,0.9922415247090572,1.0,384,384
zh,16,all,0.9726848315083609,0.9922415247090572,1.0,384,384
zh,17,unknown,0.964867158984806,0.9910608871647832,10.0,384,384
zh,17,all,0.964867158984806,0.9910608871647832,10.0,384,384
zh,18,unknown,0.9648756472285884,0.9902175746331591,10.0,384,384
zh,18,all,0.9648756472285884,0.9902175746331591,10.0,384,384
zh,19,unknown,0.9726848315083609,0.9890369370888851,1.0,384,384
zh,19,all,0.9726848315083609,0.9890369370888851,1.0,384,384
zh,20,unknown,0.9700789406671759,0.988193624557261,1.0,384,384
zh,20,all,0.9700789406671759,0.988193624557261,1.0,384,384
zh,21,unknown,0.9609540786011375,0.9876876370382864,10.0,384,384
zh,21,all,0.9609540786011375,0.9876876370382864,10.0,384,384
zh,22,unknown,0.9713776419658773,0.9853263619497384,0.1,384,384
zh,22,all,0.9713776419658773,0.9853263619497384,0.1,384,384
zh,23,unknown,0.971369153722095,0.9865069994940124,0.1,384,384
zh,23,all,0.971369153722095,0.9865069994940124,0.1,384,384
zh,24,unknown,0.9700704524233936,0.988024962050936,0.1,384,384
zh,24,all,0.9700704524233936,0.988024962050936,0.1,384,384
zh,25,unknown,0.9687717511246923,0.9886996120762355,0.1,384,384
zh,25,all,0.9687717511246923,0.9886996120762355,0.1,384,384
zh,26,unknown,0.9726763432645786,0.9883622870635858,0.1,384,384
zh,26,all,0.9726763432645786,0.9883622870635858,0.1,384,384
zh,27,unknown,0.96876326288091,0.9876876370382864,10.0,384,384
zh,27,all,0.96876326288091,0.9876876370382864,10.0,384,384
zh,28,unknown,0.9700789406671759,0.9883622870635858,0.1,384,384
zh,28,all,0.9700789406671759,0.9883622870635858,0.1,384,384
zh,29,unknown,0.971369153722095,0.98920559959521,0.1,384,384
zh,29,all,0.971369153722095,0.98920559959521,0.1,384,384
zh,30,unknown,0.9700789406671759,0.9895429246078596,10.0,384,384
zh,30,all,0.9700789406671759,0.9895429246078596,10.0,384,384
zh,31,unknown,0.9661488837959427,0.9925788497217068,1.0,384,384
zh,31,all,0.9661488837959427,0.9925788497217068,1.0,384,384
es,0,unknown,0.9180290297937356,0.9730139989880249,10.0,384,384
